step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,25,53,86,0,0,7,19,1,0,0,0,llm,0,0,0,0.5
1,25,53,86,1,0,7,19,1,0,0,0,llm,0,0,0,0.5
2,25,53,86,2,0,7,19,1,0,0,0,llm,0,0,0,0.5
3,25,53,86,3,0,7,19,1,0,0,0,llm,0,0,0,0.5
4,25,53,86,4,0,7,19,1,0,0,0,llm,0,0,0,0.5
5,25,53,86,5,0,7,19,1,0,0,0,llm,0,0,0,0.5
6,25,53,86,6,0,7,19,1,0,0,0,llm,0,0,0,0.5
7,25,53,86,7,0,7,19,1,0,0,0,llm,0,0,0,0.5
8,25,53,86,8,0,7,19,1,0,0,0,llm,0,0,0,0.5
9,25,53,86,9,0,7,19,1,0,0,0,llm,0,0,0,0.5
10,25,53,86,10,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,25,53,86,11,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,25,53,86,12,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,25,53,86,13,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,25,53,86,14,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,25,53,86,15,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,25,53,86,16,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,25,53,86,17,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,25,53,86,18,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,25,53,86,19,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,25,53,86,20,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,25,53,86,21,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,25,53,86,22,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,25,53,86,23,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,25,53,86,24,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,25,53,86,25,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,25,53,86,26,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,25,53,86,27,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,25,53,86,28,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,25,53,86,29,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
30,25,53,86,30,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
31,25,53,86,31,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
32,25,53,86,32,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
33,25,53,86,33,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
34,25,53,86,34,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
35,25,53,86,35,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
36,25,53,86,36,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
37,25,53,86,37,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
38,25,53,86,38,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
39,25,53,86,39,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
40,25,53,86,40,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
41,25,53,86,41,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
42,25,53,86,42,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
43,25,53,86,43,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
44,25,53,86,44,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
45,25,53,86,45,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
46,25,53,86,46,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
47,25,53,86,47,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
48,25,53,86,48,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
49,25,53,86,49,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
50,25,53,86,50,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
51,25,30,80,51,0,7,19,1,5,5,30,llm,1,0.0,0.0,1.5
52,25,15,65,52,0,7,19,1,5,5,60,llm,1,0.0,0.0,1.5
53,25,15,37,53,0,7,19,1,5,5,90,llm,1,0.0,0.0,1.5
54,25,20,13,54,11,7,19,1,4,5,120,llm,0.4105188852665789,2.8284271247461903,0.9266504240052121,4.685552343782449
55,25,50,13,55,11,7,19,1,4,5,150,llm,0.3078891639499342,2.8284271247461903,1.4826406784083395,4.681498495455958
56,25,53,39,56,11,7,19,1,4,5,180,llm,0.2687476951347128,2.82842712474619,1.8533008480104245,4.691900113088692
57,25,53,69,57,11,7,19,1,4,5,210,llm,0.2513904496698174,2.8284271247461903,2.1180581120119135,4.702674654790407
58,25,48,80,58,11,7,19,1,4,5,240,llm,0.2463113311599474,2.8284271247461903,2.3166260600130304,4.715194227744613
59,25,18,80,59,11,7,19,1,4,5,270,llm,0.25139044966981733,2.82842712474619,2.471067797347233,4.7321171842709795
60,25,15,53,60,11,7,19,1,4,5,300,llm,0.2687476951347128,2.8284271247461903,2.5946211872145946,4.757900523474184
61,25,15,23,61,11,7,19,1,4,5,330,llm,0.30788916394993415,2.8284271247461903,2.6957103243787994,4.803300432123905
62,25,30,37,62,22,7,19,1,3,5,360,llm,0.2217799916372767,2.82842712474619,3.1071107555256696,4.876373817945726
63,25,60,37,63,22,7,19,1,3,5,390,llm,0.2122648064466542,2.8284271247461903,3.4552188126499446,4.879059923311227
64,25,90,37,64,22,7,19,1,3,5,420,llm,0.18527991293656063,2.8284271247461903,3.7535971473278944,4.85979187907108
65,25,102,55,65,22,7,19,1,3,5,450,llm,0.1733134887149787,2.82842712474619,4.012191704048784,4.852950077169629
66,25,116,71,66,22,7,19,1,3,5,480,llm,0.16981184515732337,2.82842712474619,4.238461941179563,4.852996053584544
67,25,146,71,67,22,7,19,1,3,5,510,llm,0.17331348871497868,2.8284271247461903,4.438112150412603,4.859042019975627
68,25,164,59,68,22,7,19,1,3,5,540,llm,0.18527991293656063,2.82842712474619,4.615579003064194,4.8728891618870245
69,25,164,29,69,22,7,19,1,3,5,570,llm,0.21226480644665416,2.8284271247461903,4.7743651343840385,4.901300779052747
70,25,187,22,70,22,7,19,1,3,5,600,llm,0.2830197419288722,2.82842712474619,4.917272652571899,4.973162576761657
71,25,212,27,71,22,7,19,1,3,5,630,llm,1,2.8284271247461903,5.046569930932344,5.691018462994183
72,25,212,57,72,22,7,19,1,3,5,660,llm,1,2.8284271247461903,5.1641129112600215,5.6917230986862
73,25,212,87,73,22,7,19,1,3,5,690,llm,1,2.8284271247461903,5.271434762863553,5.692298730735375
74,25,228,101,74,22,7,19,1,3,5,720,llm,1,2.8284271247461903,5.369813126833457,5.692775288134211
75,25,258,101,75,22,7,19,1,3,5,750,llm,1,2.8284271247461903,5.460321221685769,5.693174535552531
76,25,276,89,76,22,7,19,1,4,6,780,llm,1,2.8284271247461903,5.543867155395595,5.693512588175224
77,25,290,73,77,22,7,19,1,4,6,810,llm,1,2.8284271247461903,5.621224501423212,5.693801573790128
78,25,298,95,78,22,7,19,1,4,6,840,llm,1,2.8284271247461903,5.69305632273457,5.694050754938835
79,25,322,100,79,26,7,19,1,3,6,870,llm,0.9887085006361432,2.8284271247461903,5.798685966844618,5.699909973076154
80,25,336,116,80,32,7,19,1,2,6,900,llm,0.3371767017564294,2.8284271247461903,5.96731947028958,5.070948658949252
81,25,351,131,81,32,7,19,1,2,6,930,llm,0.26084955790763426,2.82842712474619,6.125073392867127,4.994993513355439
82,25,380,131,82,42,7,19,1,1,6,960,llm,0.15625266669559398,2.8284271247461903,6.3783518683679965,4.91271060556148
83,25,355,131,83,45,7,19,1,0,6,990,llm,0.1204037473707774,2.82842712474619,6.648580938005365,4.882159740766333
84,25,325,131,84,45,7,19,1,0,6,1020,llm,0.10756456619474045,2.82842712474619,6.902914180017007,4.869610898097353
85,25,324,131,85,45,7,19,1,0,6,1050,llm,0.1035236900575639,2.82842712474619,7.142714093913696,4.865783887230541
86,25,354,131,86,45,7,19,1,0,6,1080,llm,0.10563466267123778,2.8284271247461903,7.369191790371682,4.868054858369252
87,25,382,131,87,45,7,19,1,0,6,1108,llm,0.11497545281119753,2.8284271247461903,7.597115946383981,4.8818824470109785
88,25,382,131,88,45,7,19,1,0,6,1108,llm,0.13547515252917838,2.82842712474619,8.01126516569087,4.963570682475073
89,25,382,131,89,45,7,19,1,0,6,1108,llm,0.1748737751837816,2.82842712474619,8.425414384997762,5.003081723510798
90,25,382,131,90,45,7,19,1,0,6,1108,llm,0.21863536407589895,2.82842712474619,8.839563604304653,5.046917623850492
91,25,382,131,91,45,7,19,1,0,6,1108,llm,0.5119005394589179,2.82842712474619,9.253712823611544,5.340231917905255
92,25,382,131,92,45,7,19,1,0,6,1108,llm,0.6751826616182938,2.82842712474619,9.667862042918433,5.503546505357781
93,25,382,131,93,45,7,19,1,0,6,1108,llm,0.6914498447041851,2.8284271247461903,10.082011262225324,5.519835145988482
94,25,382,131,94,45,7,19,1,0,6,1108,llm,0.7433762918125654,2.82842712474619,10.496160481532215,5.571775774943549
95,25,382,131,95,45,7,19,1,0,6,1108,llm,0.8614290211297976,2.82842712474619,10.910309700839106,5.689837877297009
96,25,353,131,96,45,7,19,1,1,7,1138,llm,0.8614290211297976,2.82842712474619,11.025923096240565,5.624462923113021
97,25,323,131,97,45,7,19,1,1,7,1168,llm,0.8333333333333333,2.82842712474619,11.135597447357704,5.596368925742975
98,25,293,131,98,45,7,19,1,1,7,1198,llm,0.727392967453308,2.8284271247461903,11.239778926131747,5.490430002721045
99,25,276,118,99,45,7,19,1,1,7,1228,llm,0.6804138174397717,2.8284271247461903,11.338870104639957,5.443452092389933
