order_id,order_money,rider,finish_time
9,4.34801055449642,23,53
38,11.11980508806255,25,54
36,6.792523756836791,41,56
19,10.873489189343259,4,56
47,5.741894277138153,40,56
55,5.107199186799459,21,57
1,11.980888651031353,0,57
54,4.491367840385768,29,57
56,5.495874399785421,44,59
16,7.423389234485187,23,60
27,6.716047832353538,36,60
49,11.451701489346812,42,60
57,10.645709609047694,9,61
41,11.777741406361175,25,62
14,3.230428978495011,41,62
53,3.3076599957712753,37,63
59,11.985999103950194,26,65
23,3.0186854601992095,10,66
39,10.360836108013354,16,67
42,4.515175213662614,40,69
48,10.43532730181172,48,69
37,5.132033728359751,10,69
3,3.128357699767704,30,69
65,3.7926166639422707,20,72
52,4.940084551999069,3,72
18,3.088039054250625,40,74
17,4.640660586628831,4,75
10,7.8319368481258005,30,76
64,3.973375753859206,8,76
22,10.895934223491793,4,77
6,11.671156454197712,0,77
8,10.80247095687088,0,78
50,6.093321780546393,42,78
62,10.98646972312477,18,79
20,3.371401511354094,25,79
60,11.070495053410848,32,79
21,10.035006411016944,4,80
4,5.535099228906423,23,80
73,6.304125204802732,25,80
35,11.43418110678446,41,80
29,4.649303699200232,41,81
74,7.667305866366972,30,81
31,6.950159817952294,36,82
34,10.116880616104435,25,82
33,3.1977796725184997,25,83
43,10.271182949277563,16,84
32,10.590086136904315,41,84
45,5.434231552517671,16,85
63,11.651885637200385,38,85
28,10.561025875754487,36,85
40,6.166336537497319,10,86
67,7.028518099903096,28,86
25,6.352710964154962,46,87
44,7.664817754217468,16,87
30,10.40588352523428,36,87
24,3.643689961203769,46,88
7,3.352208843893854,46,88
69,6.922300301014632,48,88
71,10.426864314706982,12,89
66,4.092427030219383,23,90
15,3.6997462453499033,46,91
58,3.3841843436322803,39,93
11,7.3598289032698165,30,94
61,7.8036155693070715,18,95
51,10.89802838814722,3,95
5,7.665863654011812,30,96
76,11.6102594167575,44,97
12,5.220826078518712,23,97
92,10.707396220808825,42,97
0,7.852268243410633,30,97
46,4.026937282705336,16,97
75,7.469077925753373,6,97
2,3.0069005520396512,46,99
80,10.543351136192932,37,102
94,10.066602269799485,31,103
13,11.245217597023647,23,103
68,10.735793776653848,14,103
78,3.5332105212155946,11,105
85,10.104282828455297,19,105
84,3.529106989945678,47,106
70,11.680422350362173,24,107
26,4.559956922379062,36,108
72,5.207754582172086,8,110
88,7.042587424297441,20,110
91,3.4362873060557684,39,112
90,10.153530065975184,3,112
81,4.434853194407868,1,113
79,3.1720555414750105,4,115
77,11.692900798897805,29,115
83,5.040804877734917,15,116
95,3.5339554762879217,33,116
82,11.176372402431092,40,116
89,4.033653175042666,5,117
86,3.3546679434758464,49,125
93,6.445380528058493,25,127
87,3.369497537302388,34,128
98,5.666351604176729,36,154
151,11.343746524928731,17,157
158,10.037615132823895,7,158
112,5.349947820119855,10,159
156,3.5047719413746763,22,159
144,4.203631558759723,2,162
110,4.015510615197079,10,162
149,3.082051073663441,32,162
154,3.5681937636834324,18,162
125,11.487562940526375,16,168
168,10.991080718375397,45,170
115,3.315255785790782,27,170
162,11.687299983709865,43,171
141,6.153009796332643,46,171
174,5.211406461000715,49,172
143,3.2241707932306674,22,173
124,6.413070082698932,41,174
123,4.569536731224925,48,175
107,5.362478379567925,10,175
177,4.428738298981298,4,175
136,6.28701494699458,46,176
117,4.828775270147354,27,176
100,6.924950382011991,36,176
142,10.798085220731409,28,177
150,3.45288796686355,18,177
103,11.92687259183547,0,177
152,11.985765859520832,17,177
134,7.429700171010448,41,178
148,7.768654593770299,2,178
153,11.837461473858264,17,179
155,5.544985110270662,18,179
147,10.887345379840857,2,180
165,3.5426851468287555,35,181
111,3.036332907954543,18,181
166,10.237090292704163,12,182
146,3.9935976580818218,17,182
127,3.4471137682266697,2,183
164,10.234856600542358,26,183
130,10.80316404344578,48,184
126,3.2264864441468606,18,185
194,4.8402855994588165,41,186
161,6.481022490699546,43,186
118,11.994399058788868,10,186
137,5.68853897400798,2,186
167,4.452316918236567,29,187
128,5.6792700216534415,16,187
176,10.74055338921882,36,188
157,11.095403556885188,7,188
173,5.1355703706863185,49,188
170,7.51181263416929,30,188
122,10.941964038047297,16,188
109,11.656537472733888,23,189
159,3.2365460993386863,9,189
102,11.43969486522289,0,190
139,6.194381529191657,28,190
187,11.223787712021043,37,192
160,5.152317859166873,6,192
113,10.820136639582422,23,192
184,11.480725605519343,16,193
119,3.6217364821376608,27,193
186,6.292417850284751,9,193
133,6.433771863318423,41,193
145,10.07268762223008,46,193
106,11.933054279688887,0,194
175,11.30223924800546,36,194
189,4.739363155411981,13,194
99,7.424909540363627,23,194
188,3.4232019086154475,8,195
105,6.265684948697976,36,195
171,3.685713397434859,31,195
135,11.302195117378135,41,195
97,5.887515763384233,23,196
116,3.798076461836057,41,196
104,11.736820829957557,0,196
190,11.644062239433646,13,196
185,4.53364834867345,9,197
101,5.357553963541439,23,197
183,3.9589970508573815,16,198
96,11.67771172396127,0,198
138,10.76587688477701,28,198
178,6.095801718062084,40,199
131,4.648046063880946,48,199
163,10.21455347551499,43,199
140,3.820586203441329,17,200
172,11.57906519673483,31,200
129,3.736410384300405,48,200
200,11.962106755167657,13,200
201,11.761002790410448,34,201
169,7.303441809693996,38,201
132,4.026387923639767,48,202
207,4.9739594379183965,40,203
181,10.669123985848586,44,203
202,3.6359174402166015,28,203
179,11.060563046720716,47,203
114,10.251686280396322,10,203
195,3.7845469074548017,24,204
193,11.612370295257016,41,205
121,7.913089355522368,16,206
108,4.0384933696484975,27,208
197,3.646720306706377,30,209
215,11.45710783659717,41,210
182,3.297469256983949,44,210
180,6.457298308413868,47,210
191,5.942109327366731,46,213
203,3.1505204798839603,22,213
192,3.548087617728016,46,214
216,4.93468247069485,3,215
205,11.127194758989807,44,217
208,10.695267950634031,45,217
206,10.706405900990815,12,218
223,7.349247729568239,32,221
224,7.441882489520537,15,222
211,11.152131714211189,14,222
198,6.780474449972018,21,223
199,3.223817072583965,3,224
120,11.497651999167424,27,224
228,6.9152810874702695,31,224
196,3.3085377667980373,47,224
225,7.42248036769566,0,225
212,11.094776846507191,7,225
214,6.805737110879318,24,225
210,6.668797543208929,5,226
204,10.590900257363339,38,229
220,11.802125965778817,9,231
222,4.541484408904232,6,233
227,3.7053732433240416,27,236
209,6.4983639712323225,19,237
226,4.413208478190164,10,237
213,6.921199466422069,36,240
229,7.909891106019996,17,242
217,3.7301319038188296,46,242
219,5.711650385020285,42,244
221,3.940131166893364,39,245
218,3.972428132051799,26,246
231,3.345436920042041,43,282
236,7.637956535506186,23,286
247,11.450313190261744,28,289
305,7.282692123098528,6,293
253,4.338031075649274,7,294
282,3.702621417830911,2,294
240,7.38426836741125,22,294
252,10.317093937997281,28,294
241,5.578736145043772,22,296
284,6.336845846665167,35,296
233,3.799228847833452,2,296
270,10.37443507264458,16,296
285,11.555947027745734,30,297
311,10.35135779123265,25,297
242,10.148783128052955,22,297
277,4.511053883465377,21,298
