runner_step,before_order_num,after_order_num,profit,utility,fairness,variety,entropy
344,1,2,257.52270933690977,260.0168138870982,0.6495336328942025,0.8454509172941874,0.99912
345,2,3,257.52270933690977,260.0169217060442,0.6502014518401835,0.8454509172941874,0.99856
346,3,5,257.52270933690977,260.0172595194904,0.650539265286421,0.8454509172941874,0.99856
347,5,7,257.52270933690977,260.0183201793617,0.6515999251577038,0.8454509172941874,0.99856
348,7,9,257.52270933690977,260.01990938392026,0.6525491297163136,0.8454509172941874,0.9992
349,9,11,257.52270933690977,260.020904555563,0.6535443013590432,0.8454509172941874,0.9992
350,11,13,257.52270933690977,260.02102847557467,0.6540682213706475,0.8454509172941874,0.9988
351,13,15,257.52270933690977,260.02525106644083,0.6544537270240098,0.8497680025070402,0.99832
352,15,17,257.52270933690977,260.03064165447097,0.6552066761720794,0.8541656413890837,0.99856
353,17,19,257.52270933690977,260.03166243298784,0.6562274546889628,0.8541656413890838,0.99856
354,19,21,257.52270933690977,260.0332036857971,0.657208707498231,0.8541656413890838,0.99912
355,21,23,257.52270933690977,260.0341058002334,0.6581108219345226,0.8541656413890838,0.99912
356,23,25,257.52270933690977,260.0387471524282,0.6590400243507389,0.8578777911676394,0.99912
357,25,27,257.52270933690977,260.0556948355919,0.6595765451869684,0.8746089534951691,0.9988
358,27,29,257.52270933690977,260.05750632003327,0.6609880296283601,0.8746089534951691,0.9992
359,29,29,257.52270933690977,260.05944707083324,0.6625287804283087,0.8746089534951691,0.9996
360,29,29,257.52270933690977,260.0523007935394,0.6639722917950374,0.86649916483457,0.99912
361,29,29,257.52270933690977,260.05359502707034,0.6662265253259949,0.86649916483457,0.99816
362,29,29,257.52270933690977,260.05617546527077,0.6684869635264716,0.86649916483457,0.99848
363,29,29,257.52270933690977,260.0584189502221,0.6707304484777946,0.86649916483457,0.99848
364,29,29,257.52270933690977,260.065705737862,0.6728024996884538,0.8717139012638052,0.99848
365,29,29,257.52270933690977,260.0676472966138,0.6747440584402205,0.8717139012638052,0.99848
366,29,29,257.52270933690977,260.05799360721073,0.676714488504903,0.8604097817960559,0.9981599999999999
367,29,30,257.52270933690977,260.0601198721881,0.6784407534822658,0.8604097817960559,0.99856
368,30,31,257.52270933690977,260.0620467228437,0.6795676041378231,0.8604097817960559,0.99936
369,31,32,257.52270933690977,260.0628853468753,0.6804062281694307,0.8604097817960559,0.99936
370,32,33,257.52270933690977,260.0639927722745,0.6811936535686224,0.8604097817960559,0.99968
371,33,34,257.52270933690977,260.064455671524,0.6813365528181297,0.8604097817960559,1.0
372,34,35,257.52270933690977,260.0644966806081,0.6813775619022511,0.8604097817960559,1.0
373,35,36,257.52270933690977,260.06454472618617,0.6814256074803078,0.8604097817960559,1.0
374,36,37,257.52270933690977,260.06457896103905,0.6814598423331859,0.8604097817960559,1.0
375,37,38,257.52270933690977,260.0648092473648,0.6816901286589427,0.8604097817960559,1.0
376,38,39,257.52270933690977,260.0650305381736,0.6819114194677254,0.8604097817960559,1.0
377,39,40,257.52270933690977,260.0652348903258,0.6821157716199658,0.8604097817960559,1.0
378,40,41,257.52270933690977,260.0653805714287,0.6822614527228558,0.8604097817960559,1.0
379,41,42,257.52270933690977,260.0655099250593,0.6823908063534565,0.8604097817960559,1.0
380,42,43,257.52270933690977,260.06563170587526,0.6825125871693984,0.8604097817960559,1.0
381,43,44,257.52270933690977,260.06573206832934,0.6826129496235103,0.8604097817960559,1.0
382,44,45,257.52270933690977,260.0658086152344,0.6826894965285302,0.8604097817960559,1.0
383,45,46,257.52270933690977,260.0658939624538,0.6827748437479682,0.8604097817960559,1.0
384,46,47,257.52270933690977,260.06597851047877,0.6828593917729309,0.8604097817960559,1.0
385,47,39,265.28686581596463,267.83015099805846,0.682875400297767,0.8604097817960559,1.0
386,39,40,265.28686581596463,267.8301863570559,0.6829107592951928,0.8604097817960559,1.0
387,40,41,265.28686581596463,267.8302217243102,0.6829461265495103,0.8604097817960559,1.0
388,41,42,265.28686581596463,267.83025709982434,0.6829815020636112,0.8604097817960559,1.0
389,42,43,265.28686581596463,267.8303497416783,0.6830741439175755,0.8604097817960559,1.0
390,43,29,276.56260374484134,279.10626630546574,0.6832527788283372,0.8604097817960559,1.0
391,29,30,276.56260374484134,279.1064843000707,0.6834707734332437,0.8604097817960559,1.0
392,30,31,276.56260374484134,279.1067212648746,0.6837077382371708,0.8604097817960559,1.0
393,31,27,279.82666935758425,282.3710134714891,0.6839343321087493,0.8604097817960559,1.0
394,27,24,283.9825448921142,286.52712365481176,0.6841689809014853,0.8604097817960559,1.0
395,24,0,302.2803704096527,304.8248107054402,0.6843505139914601,0.8604097817960559,0.99968
396,0,0,303.4192316355025,305.97423040329716,0.6839248665308093,0.8717139012638052,0.99936
397,0,0,304.0624960597885,306.61711788380205,0.6835479227497061,0.8717139012638052,0.99936
398,0,0,304.5167485988335,307.07088049652305,0.6830579964256767,0.8717139012638052,0.99936
399,0,0,305.1371810067247,307.69068427486036,0.6824293668717958,0.8717139012638052,0.99936
400,0,0,306.32697384371505,308.8796050271775,0.6817172821986544,0.8717139012638052,0.9992
401,0,0,307.4014754171849,309.95162004887135,0.6808139945009174,0.8696506371855228,0.99968
402,0,0,308.4208377156585,310.9700158956054,0.6798475427613732,0.8696506371855228,0.99968
403,0,0,309.09357109343273,311.64166198319134,0.6789202525730613,0.8696506371855228,0.9995200000000001
404,0,0,309.5579943606462,312.1047098356987,0.6778648378669945,0.8696506371855228,0.9992
405,0,0,310.085262438003,312.6224643110734,0.6769520912742838,0.8604097817960559,0.9998400000000001
406,0,0,310.99440574137236,313.5317542355152,0.6770987123467523,0.8604097817960559,0.9998400000000001
407,0,0,312.1252063753651,314.6453311161195,0.67706422381391,0.8433805169405012,0.99968
408,0,0,314.0144691606906,316.53450861430855,0.6769789366774048,0.8433805169405012,0.99968
409,0,0,315.3765148555103,317.9044199861912,0.6771657092946057,0.8515394213863079,0.9992
410,0,0,316.96904677925835,319.49368544779753,0.677367446665451,0.8488712218737285,0.9984
411,0,0,318.82572957337044,321.3507089804703,0.6777081852261564,0.8488712218737285,0.9984
412,0,0,320.6462740684999,323.18368706762146,0.677912722345781,0.8607802767757751,0.99872
413,0,0,322.02666213191895,324.56499029045705,0.677867881762336,0.8607802767757751,0.99968
414,0,0,323.6400356496991,326.178325648656,0.6778297221811915,0.8607802767757751,0.99968
415,0,0,325.1348379048227,327.683559706812,0.6778979479177669,0.8717838540715692,0.99904
416,0,0,326.81611704539034,329.36433928552276,0.6774783860608482,0.8717838540715692,0.99896
417,0,0,328.14740854247765,330.69552238110987,0.6773699845606593,0.8717838540715692,0.99896
418,0,0,329.41404804901174,331.96118321218063,0.677351309097316,0.8717838540715692,0.998
419,0,0,329.41404804901174,331.9705012055327,0.6780480118313459,0.878565144689621,0.99984
420,0,0,329.41404804901174,331.9642677064746,0.6788358033912756,0.8717838540715692,0.9996
421,0,0,329.41404804901174,331.96511108958646,0.679439186503158,0.8717838540715692,0.9998400000000001
422,0,0,329.41404804901174,331.9652152056047,0.6801833025214299,0.8717838540715692,0.9992
423,0,0,329.41404804901174,331.96530261413176,0.6806707110484522,0.8717838540715692,0.9988
424,0,0,329.41404804901174,332.0023754297123,0.6811030771968083,0.9080243035038148,0.9992
425,0,0,329.41404804901174,331.92032331841875,0.6816821581294141,0.8248331112776043,0.99976
426,0,0,329.41404804901174,331.9208640071061,0.6823828468167823,0.8248331112776043,0.9996
427,0,0,329.8086141592077,332.3298749982221,0.6833876448634163,0.838273194150961,0.9996
428,0,0,330.290352141398,332.8121620439215,0.6844967083725308,0.838273194150961,0.99904
429,0,0,330.94903247667486,333.4809975527152,0.6844429739162119,0.8480021021241445,0.99952
430,0,0,331.40734134124034,333.94086414627907,0.6852027064408914,0.849680098597769,0.99864
431,0,0,332.4858707184405,335.0215589436638,0.6864881266255386,0.849680098597769,0.99952
432,0,0,333.5565479143048,336.1288112350695,0.6877154950692055,0.884867825695466,0.99968
433,0,0,334.32164662312533,336.896578135127,0.6892148006059431,0.8865167113957394,0.9992
434,0,0,334.8127480558826,337.388983554605,0.6906787873266604,0.8865167113957394,0.99904
435,0,0,335.45133189477326,338.0277348004869,0.6918061943178235,0.8865167113957394,0.99808
436,0,0,336.45351825760645,339.0311271880962,0.6930122190940045,0.8865167113957394,0.99808
437,0,0,337.1775326388669,339.7552596170863,0.6939877581411196,0.8856592200782648,0.99808
438,0,0,337.97285604977714,340.56980588717965,0.6942453021684339,0.9048645352340791,0.99784
439,0,0,339.05430085292375,341.6523104296877,0.6945275502124275,0.9057220265515538,0.99776
440,0,0,339.43342765316913,342.0321545116633,0.694764831942607,0.9057220265515538,0.99824
441,0,0,339.98335579218246,342.5929564516919,0.6949371418614212,0.9153835176480397,0.99928
442,0,0,340.3639301977374,342.9611672296299,0.6953694463618078,0.9022675855307397,0.9996
443,0,0,341.50644522988864,344.11074005154217,0.6959309183277045,0.9089239033258671,0.99944
444,0,0,342.7060661769139,345.2970239798975,0.6972078727219484,0.8954299302616846,0.99832
445,0,0,343.38755230296033,345.97978622221973,0.6984839889977559,0.8954299302616846,0.99832
446,0,0,344.4493276380517,347.04314713226125,0.6995895639478257,0.8954299302616846,0.9988
447,0,0,345.49249934994094,348.0873544688523,0.7007051886496658,0.8954299302616846,0.99872
448,0,0,346.67087293202025,349.26299145741547,0.7021756126975109,0.8914629126977537,0.99848
449,0,0,347.2075175300094,349.80224867362847,0.703828230921334,0.8914629126977537,0.99944
450,0,0,347.6006834961637,350.20312817841443,0.7051752449706659,0.8975094372800707,0.99976
451,0,0,347.9394797174738,350.542701711766,0.7063525570121245,0.8975094372800707,0.99936
452,0,0,349.12175832151485,351.7299972801385,0.7074825037796593,0.9014764548440015,0.99928
453,0,0,349.45330149979463,352.0644033524198,0.7083002293189218,0.9034416233061966,0.99936
454,0,0,349.85232981622397,352.46341947669646,0.7082880371662532,0.9034416233061966,0.99936
455,0,0,350.6274936759248,353.2391411054707,0.7086058062397,0.9034416233061966,0.9996
456,0,0,351.71714403888694,354.32462076384303,0.7089127405319089,0.8990439844241532,0.99952
457,0,0,352.43369533951505,355.041466820562,0.7092074966227282,0.8990439844241532,0.99952
458,0,0,352.9780208327068,355.58617659685035,0.7093517797193926,0.8990439844241532,0.99976
459,0,0,353.28141802207017,355.88623117230514,0.7093118255904912,0.8962213246444833,0.99928
460,0,0,354.3436621770149,356.91838935446503,0.7091653321184164,0.8662818453317339,0.99928
461,0,0,355.4005625434059,357.98187584514324,0.709375077224885,0.8725782245124275,0.99936
462,0,0,356.1165054045085,358.6972667542249,0.7095431252039808,0.8725782245124275,0.99864
463,0,0,357.1493631746317,359.74969152801356,0.7097381141784991,0.8923502392033849,0.99824
464,0,0,357.8979112140509,360.49868036162894,0.709938908374699,0.8923502392033849,0.99848
465,0,0,358.99353731833367,361.59547156369354,0.7102240061564514,0.8923502392033849,0.99936
466,0,2,358.99353731833367,361.5960302462701,0.7107826887330351,0.8923502392033849,0.99936
467,2,4,358.99353731833367,361.5965817512294,0.7113341936923487,0.8923502392033849,0.99936
468,4,6,358.99353731833367,361.59769629164833,0.7119687341112837,0.8923502392033849,0.9998400000000001
469,6,8,358.99353731833367,361.59838986158593,0.7126623040488684,0.8923502392033849,0.9998400000000001
470,8,10,358.99353731833367,361.60171530640486,0.7133463462592659,0.8949916418119683,0.9998400000000001
471,10,12,358.99353731833367,361.5813036501022,0.7138291321377506,0.8744171996307663,0.99952
472,12,14,358.99353731833367,361.58149089007543,0.7144163721109865,0.8744171996307663,0.99912
473,14,16,358.99353731833367,361.58234524880334,0.7149507308388858,0.8744171996307663,0.99944
474,16,18,358.99353731833367,361.58316541757637,0.7155308996118961,0.8744171996307663,0.99968
475,18,20,358.99353731833367,361.5835006243844,0.7160261064199378,0.8744171996307663,0.99952
476,20,22,358.99353731833367,361.5836309682872,0.7161564503227207,0.8744171996307663,0.99952
477,22,24,358.99353731833367,361.58367883328566,0.716204315321216,0.8744171996307663,0.99952
478,24,26,358.99353731833367,361.5836515900343,0.7163370720698585,0.8744171996307663,0.99936
479,26,26,358.99353731833367,361.59327584985334,0.7167158522361452,0.8836626792835183,0.99936
480,26,26,358.99353731833367,361.59367049161744,0.7171104940002069,0.8836626792835183,0.99936
481,26,26,358.99353731833367,361.59442092062915,0.7178609230119105,0.8836626792835183,0.99936
482,26,26,358.99353731833367,361.5974741314635,0.7188361373727212,0.8853406757571429,0.99976
483,26,26,358.99353731833367,361.60340964709394,0.7201648394561311,0.8897074893041668,1.0
484,26,26,358.99353731833367,361.6045818717885,0.7214970641507183,0.8897074893041668,0.9998400000000001
485,26,26,358.99353731833367,361.60558917731896,0.7225043696811133,0.8897074893041668,0.9998400000000001
486,26,26,358.99353731833367,361.60646312938167,0.7232983217438778,0.8897074893041668,0.99992
487,26,27,358.99353731833367,361.6070977893266,0.7240929816887731,0.8897074893041668,0.99976
488,27,28,358.99353731833367,361.6027061222738,0.7247612886901211,0.8846475152500125,0.99976
489,28,29,358.99353731833367,361.60319460101545,0.7252497674317671,0.8846475152500125,0.99976
490,29,30,358.99353731833367,361.6051501899044,0.7256623538585594,0.8861905177122037,0.99976
491,30,31,358.99353731833367,361.60533765934133,0.7257698232954797,0.8861905177122037,0.99984
492,31,32,358.99353731833367,361.6051424188651,0.7259745828192605,0.8861905177122037,0.99944
493,32,33,358.99353731833367,361.60521097331576,0.7260431372699414,0.8861905177122037,0.99944
494,33,34,358.99353731833367,361.6084714600176,0.726035457333895,0.8894586843500241,0.99944
495,34,35,358.99353731833367,361.6087602251116,0.7262442224279252,0.8894586843500241,0.99952
496,35,36,358.99353731833367,361.60926660261606,0.7267505999323325,0.8894586843500241,0.99952
497,36,37,358.99353731833367,361.61688132277857,0.7272608689365184,0.8965631355083805,0.99952
498,37,38,358.99353731833367,361.61735066722207,0.7277302133800345,0.8965631355083805,0.99952
499,38,39,358.99353731833367,361.6178730227324,0.7283325688903759,0.8965631355083805,0.99944
500,39,40,358.99353731833367,361.6184397886909,0.7288993348489213,0.8965631355083805,0.99944
501,40,41,358.99353731833367,361.6202357953976,0.7294129140653465,0.8973655629986255,0.99992
502,41,42,358.99353731833367,361.6204640413363,0.7296411600039869,0.8973655629986255,0.99992
503,42,43,358.99353731833367,361.6206102394621,0.7297873581298451,0.8973655629986255,0.99992
504,43,44,358.99353731833367,361.62074294094975,0.7299200596174638,0.8973655629986255,0.99992
505,44,40,364.58243716036765,367.20976624406995,0.7300435207036886,0.8973655629986255,0.99992
506,40,41,364.58243716036765,367.2098392215573,0.7301964981910098,0.8973655629986255,0.99984
507,41,42,364.58243716036765,367.2099686331608,0.7303259097945622,0.8973655629986255,0.99984
508,42,43,364.58243716036765,367.2099829181161,0.7304201947498341,0.8973655629986255,0.99976
509,43,44,364.58243716036765,367.20997721108824,0.7304144877220045,0.8973655629986255,0.99976
510,44,5,392.5827470841113,395.2102711972104,0.7303985501004502,0.8973655629986255,0.99976
511,5,6,392.5827470841113,395.2102023181871,0.7304096710771439,0.8973655629986255,0.99968
512,6,2,395.1511108382595,397.7785753845067,0.7304189832485491,0.8973655629986255,0.99968
513,2,3,395.1511108382595,397.77527886957654,0.7303906349562457,0.894097396360805,0.99968
514,3,0,397.96783303862435,400.5861773663966,0.7305442444263547,0.8881200833458732,0.99968
515,0,0,399.09895497299095,401.7172473405148,0.7306522841779294,0.8881200833458732,0.99952
516,0,0,400.22588865335194,402.84429669484905,0.7307679581512321,0.8881200833458732,0.99952
517,0,0,400.93769221690695,403.55615507816304,0.7308227779101966,0.8881200833458732,0.99952
518,0,0,402.0534071773072,404.6715461729939,0.730418912340824,0.8881200833458732,0.9996
519,0,0,402.75475796131025,405.3371077104834,0.7298590761107676,0.85313067306234,0.99936
520,0,0,403.936021314965,406.51779511616894,0.7292031281415721,0.85313067306234,0.99944
521,0,0,405.052119692474,407.62316172545763,0.7288460334086018,0.8430759995750606,0.99912
522,0,0,405.5364712968808,408.10712078092735,0.7282134844715182,0.8430759995750606,0.99936
523,0,0,406.66164554411546,409.22149669487635,0.7274908518646144,0.83292029889631,0.99944
524,0,0,407.2615896145532,409.8207685576348,0.72641864418531,0.83292029889631,0.99984
525,0,0,407.98557500176764,410.5680662997261,0.7250778150389436,0.8578934829194816,0.99952
526,0,0,410.2965814162992,412.87417721966216,0.7236955979749189,0.8543802053880187,0.99952
527,0,0,411.27314701165153,413.8495314055512,0.7224041885117043,0.8543802053880187,0.9996
528,0,0,411.88593490482157,414.4609907470467,0.721315636837129,0.8543802053880187,0.99936
529,0,0,412.8711766287685,415.4453557954634,0.7204389613068743,0.8543802053880187,0.99936
530,0,0,414.6858238815041,417.262534713416,0.7198776511666847,0.8574731807451645,0.99936
531,0,0,416.1932701520501,418.7728483581937,0.7189917478669983,0.8609864582766275,0.9996
532,0,0,417.21084443494266,419.7896116817124,0.7185007884931631,0.8609864582766275,0.99928
533,0,0,419.0379966050337,421.61607632095166,0.7182526707093662,0.8602270452086089,0.9996
534,0,0,420.15501447855587,422.72448554449534,0.7179798059451384,0.8523712599943214,0.99912
535,0,0,421.13182407860296,423.70198892370223,0.71827358510497,0.8523712599943214,0.99952
536,0,0,422.6078581249648,425.1915182535199,0.7185570755115367,0.8662230530436057,0.99888
537,0,0,424.82113841122657,427.4005025999387,0.718835193926952,0.8615689947851427,0.99896
538,0,0,426.4680755415911,429.05244599759243,0.7191487323235002,0.8657017236778172,0.99952
539,0,0,426.4680755415911,429.05980791784316,0.7193476250783318,0.8731847511737393,0.9992
540,0,0,426.4680755415911,429.0584907936397,0.7194506628038115,0.8719245892448049,0.99904
541,0,0,426.4680755415911,429.05417271223047,0.7201314408419139,0.8659657297975037,1.0
542,0,0,426.4680755415911,429.05451898287197,0.7208777114834266,0.8659657297975037,0.9996
543,0,0,426.4680755415911,429.044161956666,0.7214763859561546,0.8558100291187533,0.9988
544,0,0,426.4680755415911,429.04509819038503,0.7219326196751958,0.8558100291187533,0.99928
545,0,0,426.4680755415911,429.04389875607774,0.7220740615447406,0.8551091529419262,0.99864
546,0,0,426.4680755415911,429.05395166515245,0.7221312699407332,0.8652648536206768,0.99848
547,0,0,427.0112308115533,429.59834257709036,0.72208691191644,0.8652648536206768,0.99976
548,0,0,427.62368337121865,430.20889478300796,0.7221375722874581,0.8631538395018855,0.99992
549,0,0,428.08358675370994,430.668694714806,0.7220341215942072,0.8631538395018855,0.99992
550,0,0,429.13580195671375,431.7196549686722,0.7217391724565682,0.8631538395018855,0.99896
551,0,0,429.7239707334526,432.31850492445136,0.7210926202771404,0.8752815707216373,0.9981599999999999
552,0,0,430.503731224585,433.0973147254375,0.7205419301307971,0.8752815707216373,0.99776
553,0,0,430.92636042435333,433.5256016709886,0.7204694618458993,0.8809317847893482,0.99784
554,0,0,431.6155196131013,434.2199050477438,0.720414203473877,0.8861312311686307,0.99784
555,0,0,432.65860790030183,435.2627555012013,0.7204163697308734,0.8861312311686307,0.9976
556,0,0,432.9717945834364,435.5761147362526,0.7202689216475094,0.8861312311686307,0.99792
557,0,0,433.33105705396423,435.93533749871557,0.7199892135827095,0.8861312311686307,0.99816
558,0,0,433.93119033748206,436.5351196522472,0.7196380835964955,0.8861312311686307,0.99816
559,0,0,434.67863747958353,437.2829300808746,0.7194413701224514,0.8861312311686307,0.99872
560,0,0,435.7731528078955,438.3638409837012,0.7192995620418001,0.8722686137639418,0.99912
561,0,0,436.8613577076779,439.46247047262165,0.7191531498789814,0.8819596150647474,1.0
562,0,0,438.00069475260574,440.6044645648659,0.7188587486289642,0.8849110636311843,1.0
563,0,0,438.5535826108542,441.1567506225272,0.7182569480418075,0.8849110636311843,1.0
564,0,0,439.10199111604305,441.70442929436325,0.7180871146890283,0.8849110636311843,0.99944
565,0,0,440.28392304057854,442.8829500760435,0.7180274204002512,0.8819596150647474,0.99904
566,0,0,441.37672160689357,443.9758296322734,0.7181884103150675,0.8819596150647474,0.99896
567,0,0,441.7701946334703,444.3624780221815,0.7185043965823933,0.8748189921288352,0.99896
568,0,0,442.9496567516596,445.55900712709024,0.7190294896024032,0.8921608858282915,0.99816
569,0,0,444.1414870133621,446.7508973354113,0.7198894362208952,0.8921608858282915,0.99736
570,0,0,444.6806624520692,447.2831430042284,0.7206635700036297,0.8839769821555424,0.9978400000000001
571,0,0,445.20639045355875,447.81010100421406,0.7214135684997824,0.8839769821555424,0.99832
572,0,0,445.90395590718686,448.5083441049165,0.7220912155740997,0.8839769821555424,0.99832
573,0,0,446.64055211887506,449.2461280979615,0.7227189969308917,0.8839769821555424,0.99888
574,0,0,447.01289031645456,449.61900689092715,0.7232595923170619,0.8839769821555424,0.99888
575,0,0,447.4032811925092,449.99588413720926,0.7237703859962885,0.869952558703804,0.99888
576,0,0,447.9310838618654,450.5242208121947,0.7243043916255307,0.869952558703804,0.99888
577,0,0,448.3096779275433,450.90448236899164,0.7248518827445156,0.869952558703804,1.0
578,0,0,449.4872266702624,452.08956392273694,0.7252168996990146,0.877680352775541,0.99944
579,0,0,450.2862152431898,452.8917568693982,0.7252416255296281,0.88062000067871,0.99968
580,0,0,451.07986373851173,453.6859113338806,0.7254275946901538,0.88062000067871,1.0
581,0,0,452.23962268144356,454.8459013204697,0.7256586383474077,0.88062000067871,1.0
582,0,0,452.84387703015,455.4519802564852,0.7260229364115944,0.8820802899235557,1.0
583,0,0,453.9786711876397,456.5868982432144,0.726386765651196,0.8820802899235556,0.99976
584,0,0,455.04014284814923,457.6480089020023,0.7265857639294891,0.8820802899235556,0.9992
585,0,0,455.58679972595786,458.1950902447596,0.7267702288781877,0.8820802899235556,0.99944
586,0,0,456.6248736163073,459.22901592066876,0.7269637971036305,0.8774185072578852,0.99976
587,0,0,457.4308820419045,460.0348951273362,0.7270745781738001,0.8774185072578852,0.99952
588,0,2,457.4308820419045,460.0250756145749,0.7277307660912913,0.8672628065791346,0.9992
589,2,4,457.4308820419045,460.03471831041526,0.7286570340754831,0.8758192344352493,0.99936
590,4,3,459.6944513080662,462.29909112778887,0.729380585287385,0.8758192344352493,0.99944
591,3,5,459.6944513080662,462.29920884132025,0.7300582988187643,0.8758192344352493,0.99888
592,5,7,459.6944513080662,462.2999532491135,0.730562706612039,0.8758192344352493,0.99912
593,7,9,459.6944513080662,462.3071096257894,0.7310241026444111,0.881714215078775,0.99992
594,9,11,459.6944513080662,462.30897883438195,0.7315452643845443,0.8833022619311715,0.99968
595,11,13,459.6944513080662,462.30948989597215,0.7320563259747004,0.8833022619311715,0.99968
596,13,15,459.6944513080662,462.31019964212715,0.7327660721297071,0.8833022619311715,0.99968
597,15,17,459.6944513080662,462.31104405775744,0.7336904877600403,0.8833022619311715,0.9996
598,17,19,459.6944513080662,462.31185766760075,0.7341840976033667,0.8833022619311715,0.99992
599,19,19,459.6944513080662,462.30805020805553,0.734426388022571,0.8793325119667124,0.9998400000000001
600,19,19,459.6944513080662,462.308116341179,0.7347325211461218,0.8793325119667124,0.9996
601,19,19,459.6944513080662,462.29805277370826,0.7352052969959495,0.8684761686461343,0.99992
602,19,19,459.6944513080662,462.29846440453196,0.7356969278196446,0.8684761686461343,0.9998400000000001
603,19,19,459.6944513080662,462.2992747892393,0.7366673125269465,0.8684761686461343,0.99968
604,19,19,459.6944513080662,462.3001421181632,0.7376946414508698,0.8684761686461343,0.99952
605,19,19,459.6944513080662,462.3079072841173,0.7387361929769777,0.8751997830740378,0.99952
606,19,19,459.6944513080662,462.3135590975684,0.7396971938331687,0.8795705956689425,0.99984
607,19,20,459.6944513080662,462.31433868270597,0.740396778970844,0.8795705956689425,0.99992
608,20,21,459.6944513080662,462.3273564384726,0.7411045850456277,0.8918805453607813,0.99992
609,21,22,459.6944513080662,462.32804780084626,0.7417959474192636,0.8918805453607813,0.99992
610,22,23,459.6944513080662,462.3283861497333,0.7424542963063601,0.8918805453607813,0.9996
611,23,24,459.6944513080662,462.3288900754254,0.7429582219984563,0.8918805453607813,0.9996
612,24,25,459.6944513080662,462.2935192528889,0.7435885489874383,0.8569993958353278,0.99848
613,25,26,459.6944513080662,462.2945515600461,0.7438208561445647,0.8569993958353278,0.99928
614,26,27,459.6944513080662,462.29471660838357,0.7439859044820287,0.8569993958353278,0.99928
615,27,28,459.6944513080662,462.2944523340949,0.7440416301933506,0.8569993958353278,0.99896
616,28,29,459.6944513080662,462.2941785779992,0.7440078740976872,0.8569993958353278,0.99872
617,29,30,459.6944513080662,462.2942025781938,0.7440318742922518,0.8569993958353278,0.99872
618,30,31,459.6944513080662,462.3188979316905,0.744249623094129,0.8814770005302088,0.99872
619,31,32,459.6944513080662,462.3189993882915,0.7445110796950629,0.8814770005302088,0.99856
620,32,33,459.6944513080662,462.3192368754144,0.7447485668179556,0.8814770005302088,0.99856
621,33,34,459.6944513080662,462.32056551626846,0.7451172076720334,0.8814770005302088,0.99952
622,34,35,459.6944513080662,462.3213217469757,0.7453934383792886,0.8814770005302088,1.0
623,35,36,459.6944513080662,462.3215931984734,0.74566488987701,0.8814770005302088,1.0
624,36,37,459.6944513080662,462.321537523167,0.7459292145706018,0.8814770005302088,0.99968
625,37,34,464.2689199686271,466.89636136264374,0.7462843934864515,0.8814770005302088,0.99968
626,34,35,464.2689199686271,466.9083655093552,0.7466989567924256,0.893306583935658,0.99944
627,35,36,464.2689199686271,466.9121754471674,0.7471269170240905,0.8966885615161877,0.99944
628,36,37,464.2689199686271,466.91229926195075,0.747410731807442,0.8966885615161877,0.99928
629,37,38,464.2689199686271,466.91255651507043,0.7476679849271194,0.8966885615161877,0.99928
630,38,18,481.0528866352343,483.69676772424754,0.747912527497013,0.8966885615161877,0.99928
631,18,10,486.457037359774,489.1015891000998,0.7480231788095437,0.8966885615161877,0.9998400000000001
632,10,6,489.71942404672654,492.3608325724843,0.7481196396451659,0.8934488861125884,0.9998400000000001
633,6,7,489.71942404672654,492.3609636415312,0.7482507086920587,0.8934488861125884,0.9998400000000001
634,7,8,489.71942404672654,492.36109054518437,0.748377612345247,0.8934488861125884,0.9998400000000001
635,8,0,494.02706669430523,496.66857956037023,0.7484639799524414,0.8934488861125884,0.9996
636,0,0,494.3957393693581,497.03714913829407,0.748440882823345,0.8934488861125884,0.99952
637,0,0,494.779126809025,497.4204564121392,0.7483607170015554,0.8934488861125884,0.99952
638,0,0,495.36190931968656,498.00315671411005,0.7482785083108584,0.8934488861125884,0.99952
639,0,0,496.14726719546576,498.78210529068105,0.748323160793152,0.8879549344221398,0.99856
640,0,0,497.2309655246537,499.8662758614476,0.7483954023718054,0.8879549344221398,0.99896
641,0,0,497.9885444045443,500.6184067262006,0.7486056340832821,0.8822966875729699,0.99896
642,0,0,499.12003404703603,501.75023268919955,0.7489419545905016,0.8822966875729699,0.99896
643,0,0,499.65634654030475,502.28742380258836,0.7492605747106186,0.8822966875729699,0.99952
644,0,0,500.0982716159553,502.7296462381434,0.7495579346150855,0.8822966875729699,0.99952
645,0,0,500.4734562381597,503.11104114268716,0.7497942652640567,0.8877906392634185,1.0
646,0,0,501.61757922639634,504.2551986782455,0.750068812585786,0.8877906392634185,0.99976
647,0,0,503.28117678565576,505.91871857475076,0.7502311498315789,0.8877906392634185,0.99952
648,0,0,504.68870228946975,507.3253864536941,0.7503335249609502,0.8877906392634185,0.99856
649,0,0,506.90531912193217,509.5415174063354,0.7501676451398089,0.8877906392634185,0.99824
650,0,0,508.3974193073197,511.0333498836934,0.7498999371102646,0.8877906392634185,0.99824
651,0,0,509.71666308152584,512.3580860706876,0.7494150368834037,0.8937679522783503,0.99824
652,0,0,511.91216462502985,514.5524989078358,0.7487263305276208,0.8937679522783503,0.9978400000000001
653,0,0,512.8733290940646,515.4854103338297,0.7479096686578082,0.866331571107285,0.9978400000000001
654,0,0,514.5236039903325,517.1342238157623,0.7471682543225362,0.866331571107285,0.99712
