order_id,order_money,rider,finish_time
26,6.207832426557037,40,53
12,5.709614262131678,40,57
50,4.8845467635747895,9,57
36,11.383285759936193,37,58
45,3.9291386784210807,33,59
57,11.538744577946352,46,60
28,10.161747398300717,3,60
55,11.411881009505644,24,61
27,10.877361557316373,40,66
43,11.793648377307514,37,66
25,10.919736799278128,3,66
46,7.284083996543261,47,67
54,4.917781376777484,36,70
18,10.27959159480378,6,70
53,4.440336095210113,35,71
52,11.609935115289703,41,71
38,3.485755766585947,7,72
35,3.718452887059091,20,72
49,5.108240016026999,9,72
23,7.611978243704453,6,73
32,3.1844825585720726,20,73
10,3.9172999882905355,42,73
58,3.6639568881694418,46,74
0,7.716381143055143,17,74
7,7.584770954226986,17,75
5,11.739418292232182,17,75
59,6.536232260053847,31,75
2,7.602349351157253,17,76
47,10.435530589034549,7,76
61,6.940919566888168,14,76
44,5.8647740872467065,47,77
21,5.000130338633372,33,77
51,3.908406407673126,41,77
8,11.66211521735479,17,78
37,3.4692434069216076,33,79
70,11.821768315077701,41,79
40,11.93234562554084,37,79
56,7.77043027978504,24,79
17,6.963403065057071,40,79
24,10.539972968010247,40,80
29,11.167182908393293,3,84
4,11.211759261108524,22,84
65,3.4834053625850614,5,84
79,7.879444334305341,14,85
13,11.072147899556139,22,85
77,4.786625783203605,8,86
68,6.546935736214014,0,86
1,4.795910213802097,42,87
83,3.67709935182083,39,88
11,10.633788805388418,22,88
62,11.724709021308518,26,89
60,4.079776436628465,49,89
67,10.726781459221522,16,89
3,3.891306634300598,42,90
14,11.15574363645056,22,90
33,3.2017784532072646,3,90
64,7.306181012887994,34,91
71,3.7466564001741376,30,91
73,6.834060290830594,37,92
9,6.2452256923092,42,92
30,4.445814272122458,20,92
86,11.952850705110212,21,93
48,6.969087621129518,47,94
19,4.284296425644227,20,95
6,7.047842219572621,42,96
15,3.698658335362314,20,96
16,6.788300569162308,6,96
74,4.5115670285978995,17,97
20,10.294095766832694,6,97
76,11.183663866126691,2,98
80,3.6858701519645223,35,98
91,3.62804479239213,9,98
39,5.386509863043301,47,99
41,7.942299340305232,37,99
42,11.626827394872784,37,99
78,4.473895758873546,6,99
92,5.684107597917754,44,100
66,11.962555186581785,39,101
34,6.209105001636803,47,101
84,11.723331737821894,13,104
72,3.458791714771951,48,105
69,4.3765722563166864,22,105
82,7.0359926893647895,12,106
88,7.055215897608597,0,106
31,10.320191198353069,3,107
63,10.32149217037877,34,111
75,5.902670492269373,11,111
22,10.49584332310624,6,114
81,5.039161814105773,10,115
93,6.8552747968345,11,116
96,11.54004189303543,39,120
85,6.969095595666374,31,123
89,3.5022942003382305,36,124
90,11.301625359599571,30,124
87,10.847281968074869,33,126
94,7.502543327998875,41,131
98,11.049875406653443,39,137
97,10.279371336058368,39,139
108,11.466923268911644,17,155
112,11.349694643510174,17,155
126,7.790887238751787,3,158
150,3.0993828086113737,32,158
101,4.70911754106152,20,159
102,4.414198617045162,20,159
159,11.689893744060697,1,161
147,10.715043169267526,46,161
162,11.847973959431272,25,163
111,3.1642335024011357,20,164
143,4.699290812677804,46,167
163,10.779361528309106,34,167
165,5.167689574205877,43,167
169,3.6514869303408615,16,171
131,11.009384174111043,3,174
168,7.143749834359757,42,174
121,11.082745880901564,37,174
160,3.856917660132143,18,175
177,4.936167526358723,9,175
103,10.757036099417382,22,175
154,3.2665978060223075,32,176
107,11.592844280549244,17,176
104,4.83419037802779,20,177
182,11.591604542338054,0,177
141,11.419396291814785,26,177
110,11.940353348051387,17,177
109,10.956368828613385,20,178
148,3.870232973944525,32,178
128,10.686886999077718,3,178
123,4.77445772741468,6,178
183,10.35857923705143,28,179
152,10.76035105942119,40,180
145,3.2755259910817736,32,181
129,11.6673207571273,3,181
161,3.3284975088185944,7,181
185,3.0999560791121903,41,181
166,10.951500167508158,14,182
164,3.8140851888453944,38,183
157,4.242884772444956,32,184
133,4.819225197270612,46,184
172,3.760005261735183,27,185
186,4.297605832252184,41,186
116,10.8551930722407,24,186
175,6.18641612760841,31,187
142,4.092289149598132,46,187
189,3.246583434025797,47,188
167,11.102306907080305,8,188
170,5.940580401785592,16,189
134,5.638007157773261,48,189
176,5.704185472841415,31,190
99,5.70617745491508,22,190
125,7.647126541354218,24,190
144,10.280799300489402,48,191
115,10.457926518534746,24,192
178,7.932138296521638,9,192
174,11.242087681870675,4,192
100,11.12816180648637,22,193
95,6.767430662886105,22,193
187,3.61436131805723,7,194
130,4.07729700557399,6,194
120,11.30743101829059,37,194
181,10.01292273602264,0,194
158,5.710997208964802,45,195
200,5.952331672865478,36,195
146,7.677688004187745,40,195
127,7.43976571540532,24,195
188,3.8667642769291124,7,196
132,10.684374074029694,3,196
105,7.2414723291224155,17,196
122,6.532593541542863,37,196
191,10.41594426872009,21,197
114,3.625623263045138,6,197
151,11.803135300068332,40,197
155,5.265065630688165,45,197
198,6.832918345134027,38,197
113,5.998045109631398,37,197
149,4.335686149735066,45,198
117,6.190448744159118,6,198
135,10.63572996761615,26,198
140,3.452247482912874,45,200
156,4.064105888102425,45,201
205,6.82628710591431,20,202
190,10.494811401465347,47,203
171,11.202271220080732,27,203
184,11.829666233893866,10,203
180,4.4881597197346,20,204
179,10.473716486415661,33,204
153,10.874384126472465,40,205
195,11.997569607189305,4,206
139,5.364731471169728,46,206
199,10.638817995622224,11,208
138,6.721720387724385,40,209
173,7.867983934810239,4,210
106,10.56340548379142,22,210
193,3.6934510712044273,43,210
201,6.463335343062502,0,210
124,11.016686840821537,24,210
202,6.451269349796957,18,211
137,5.793321609158898,48,211
192,7.573099890157494,12,212
215,10.278116630115019,49,212
119,10.839396881967692,37,212
203,11.74522032806571,16,212
194,3.632722318668421,43,213
219,10.717105364763446,27,214
118,4.593338550786868,6,215
136,10.882276266248192,26,216
206,3.8652467004840667,29,216
217,3.6829775994508607,4,217
204,4.244593172601915,7,217
223,5.479380849308049,32,218
196,11.663816734042312,25,219
208,10.027391845614945,45,219
224,11.74349969263988,13,221
211,5.217512127753255,1,221
209,10.739482834769264,21,221
226,4.5875165641290465,24,221
197,6.9481899211935385,27,221
210,10.816783882569077,2,221
213,5.047652239919038,6,223
214,7.795208780116633,40,224
212,11.827523008008166,31,225
207,11.139005142330145,28,228
218,11.09065499256792,47,229
222,7.281685120227902,39,231
220,10.313965905087583,46,232
225,10.196542356142462,37,235
228,10.054500031202169,2,240
216,7.727362882877559,42,241
231,10.110595846140033,39,248
227,3.2062452326134694,20,250
236,10.353500774453693,39,251
221,5.080952260719588,8,251
238,3.2378070313500835,39,253
229,4.4214331764905666,39,254
276,6.209763053838591,0,278
273,11.551295611835735,22,279
288,7.1071427686356845,45,280
254,3.1996772619165323,12,280
289,3.4366651700395208,21,283
293,5.011458610563869,41,283
278,10.270507396673299,0,285
242,10.492709162025468,3,286
241,11.31918142803579,3,287
247,6.649360941046575,17,287
296,11.929123812495675,24,287
240,4.1466683211704245,48,289
239,7.333944376868889,26,289
230,10.503944031502888,3,290
297,7.801883176056664,35,291
249,10.088698013758831,17,292
259,10.229300338831102,48,293
235,11.55677958412604,3,294
304,11.565922228118914,34,294
244,7.951601828394097,17,294
272,6.803768530953551,22,294
290,3.899068537521627,18,294
267,11.656279878182659,14,295
257,7.3325336997511945,48,295
274,10.276547425575933,22,296
237,3.056476461734116,17,296
270,3.2556131244135624,42,296
251,11.611380901855778,15,296
309,10.100451462220242,10,297
271,5.675047381288222,22,297
292,10.164769917513047,9,297
248,6.740203669252001,15,298
314,7.332860913288494,31,298
283,11.262868522726613,45,298
282,7.778794206039514,45,299
253,6.8963373049350025,15,299
252,11.971173238894265,15,299
256,7.823501770336468,48,300
280,10.2313011279241,0,301
275,10.036548888294586,22,302
277,10.730457961763449,0,303
265,6.442608950434309,38,304
260,4.285448165145723,48,304
299,3.8217945003141534,27,305
243,10.441969552847846,26,305
262,11.944193673882237,38,307
