step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,21,320,100,0,0,7,19,1,0,0,0,llm,0,0,0,0.5
1,21,320,100,1,0,7,19,1,0,0,0,llm,0,0,0,0.5
2,21,320,100,2,0,7,19,1,0,0,0,llm,0,0,0,0.5
3,21,320,100,3,0,7,19,1,0,0,0,llm,0,0,0,0.5
4,21,320,100,4,0,7,19,1,0,0,0,llm,0,0,0,0.5
5,21,320,100,5,0,7,19,1,0,0,0,llm,0,0,0,0.5
6,21,320,100,6,0,7,19,1,0,0,0,llm,0,0,0,0.5
7,21,320,100,7,0,7,19,1,0,0,0,llm,0,0,0,0.5
8,21,320,100,8,0,7,19,1,0,0,0,llm,0,0,0,0.5
9,21,320,100,9,0,7,19,1,0,0,0,llm,0,0,0,0.5
10,21,320,100,10,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,21,320,100,11,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,21,320,100,12,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,21,320,100,13,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,21,320,100,14,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,21,320,100,15,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,21,320,100,16,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,21,320,100,17,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,21,320,100,18,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,21,320,100,19,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,21,320,100,20,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,21,320,100,21,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,21,320,100,22,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,21,320,100,23,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,21,320,100,24,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,21,320,100,25,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,21,320,100,26,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,21,320,100,27,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,21,320,100,28,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,21,320,100,29,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
30,21,320,100,30,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
31,21,320,100,31,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
32,21,320,100,32,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
33,21,320,100,33,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
34,21,320,100,34,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
35,21,320,100,35,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
36,21,320,100,36,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
37,21,320,100,37,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
38,21,320,100,38,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
39,21,320,100,39,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
40,21,320,100,40,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
41,21,320,100,41,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
42,21,320,100,42,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
43,21,320,100,43,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
44,21,320,100,44,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
45,21,320,100,45,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
46,21,320,100,46,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
47,21,320,100,47,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
48,21,320,100,48,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
49,21,320,100,49,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
50,21,320,100,50,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
51,21,320,100,51,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
52,21,320,100,52,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
53,21,320,100,53,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
54,21,320,100,54,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
55,21,320,100,55,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
56,21,320,100,56,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
57,21,320,100,57,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
58,21,320,100,58,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
59,21,320,100,59,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
60,21,320,100,60,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
61,21,320,100,61,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
62,21,320,100,62,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
63,21,320,100,63,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
64,21,320,100,64,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
65,21,320,100,65,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
66,21,320,100,66,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
67,21,320,100,67,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
68,21,320,100,68,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
69,21,320,100,69,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
70,21,320,100,70,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
71,21,320,100,71,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
72,21,320,100,72,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
73,21,320,100,73,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
74,21,320,100,74,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
75,21,320,100,75,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
76,21,320,100,76,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
77,21,320,100,77,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
78,21,320,100,78,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
79,21,320,100,79,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
80,21,320,100,80,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
81,21,320,100,81,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
82,21,320,100,82,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
83,21,320,100,83,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
84,21,320,100,84,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
85,21,320,100,85,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
86,21,320,100,86,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
87,21,320,100,87,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
88,21,320,100,88,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
89,21,327,122,89,0,7,19,1,1,1,30,llm,1,0.0,0.0,1.5
90,21,315,140,90,0,7,19,1,1,1,60,llm,1,0.0,0.0,1.5
91,21,327,123,91,0,7,19,1,1,1,90,llm,1,0.0,0.0,1.5
92,21,344,110,92,0,7,19,1,1,1,120,llm,1,0.0,0.0,1.5
93,21,349,110,93,11,7,19,1,0,1,125,llm,0.29104835286519665,2.8284271247461903,0.9562280564088166,4.800010416287135
94,21,349,110,94,11,7,19,1,0,1,125,llm,0.2135622613037877,2.82842712474619,1.9124561128176332,4.91328421403098
95,21,349,110,95,11,7,19,1,0,1,125,llm,0.18509432703970372,2.8284271247461903,2.8686841692264498,4.95979794577484
96,21,349,110,96,11,7,19,1,0,1,125,llm,0.17253106958689057,2.8284271247461903,3.8249122256352663,4.979603803907057
97,21,349,110,97,11,7,19,1,0,1,125,llm,0.16868775770128175,2.8284271247461903,4.781140282044082,4.988798199118204
98,21,349,110,98,11,7,19,1,0,1,125,llm,0.17192046068135386,2.8284271247461903,5.737368338452899,4.997134701722231
99,21,349,110,99,11,7,19,1,0,1,125,llm,0.18359676403127045,2.8284271247461903,6.693596394861715,5.010786602084404
100,21,349,110,100,11,7,19,1,0,1,125,llm,0.21015293440815036,2.8284271247461903,7.649824451270531,5.038104158038747
101,21,349,110,101,11,7,19,1,0,1,125,llm,0.2799316769123984,2.8284271247461903,8.606052507679347,5.108175840282276
102,21,349,110,102,11,7,19,1,0,1,125,llm,6.666666666666666,2.8284271247461903,9.562280564088164,5.82835679747397
103,21,349,110,103,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,10.51850862049698,5.828400094001609
104,21,349,110,104,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,11.474736676905797,5.828416735580611
105,21,349,110,105,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,12.430964733314614,5.828423131750169
106,21,349,110,106,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,13.387192789723432,5.828425590074871
107,21,349,110,107,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,14.343420846132249,5.8284265349102675
108,21,349,110,108,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,15.299648902541067,5.828426898048649
109,21,349,110,109,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,16.255876958949884,5.828427037617276
110,21,349,110,110,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,17.212105015358702,5.828427091259073
111,21,349,110,111,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,18.16833307176752,5.828427111875755
112,21,349,110,112,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,19.124561128176335,5.828427119799569
113,21,349,110,113,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,20.080789184585154,5.828427122845007
114,21,349,110,114,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,21.03701724099397,5.828427124015489
115,21,349,110,115,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,21.993245297402787,5.828427124465352
116,21,349,110,116,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,22.949473353811605,5.828427124638253
117,21,349,110,117,11,7,19,1,0,1,125,llm,562949953421312.0,2.8284271247461903,23.90570141022042,5.828427124704705
