runner_step,before_order_num,after_order_num,profit,utility,fairness,variety,entropy
64,0,0,49.6021729167043,51.695701169001275,0.09352825229697548,1,1.0
65,0,0,49.6021729167043,51.698304134751325,0.09613121804702962,1,1.0
66,0,0,49.6021729167043,51.69405779082878,0.09580487412447902,1,0.99608
67,0,0,49.9505134529628,52.043805318085774,0.0972118651229732,1,0.99608
68,0,0,51.14676897162098,53.241705009049596,0.0988560374286156,1,0.99608
69,0,0,52.21944711754313,54.3151711110496,0.09964399350646935,1,0.99608
70,0,0,52.874140691164534,54.97463539985547,0.10441470869093616,1,0.99608
71,0,0,53.3117979167962,55.420601169692965,0.112723252896762,1,0.99608
72,0,0,54.49397474830397,56.611104240830656,0.12104949252668507,1,0.99608
73,0,0,54.86864038832138,56.99540670504674,0.13068631672535602,1,0.99608
74,0,0,55.214519559798575,57.35090545364229,0.1403058938437135,1,0.99608
75,0,0,55.897925588881634,57.19116956638405,0.15556343496059089,0.14144054254182067,0.99624
76,0,0,56.349082291741425,57.664204423565664,0.17744158928241915,0.14144054254182067,0.99624
77,0,0,56.93934934096836,58.272390076128445,0.19536019261825732,0.14144054254182067,0.99624
78,0,0,58.057715727581034,59.403268473899985,0.2079522037771261,0.14144054254182067,0.99616
79,0,0,58.536378305901394,59.98452582658891,0.2168953316051001,0.24229218908241482,0.9889600000000001
80,0,0,58.98376788178875,60.52169041484297,0.22151761389975144,0.3274449191544763,0.9889600000000001
81,0,0,59.77171231521928,61.31106197538509,0.22302474101132974,0.3274449191544763,0.98888
82,0,0,60.140299330415736,61.67881898828241,0.22219473871219753,0.3274449191544763,0.98888
83,0,0,60.64421551182631,62.180290026706636,0.2197495957258503,0.3274449191544763,0.98888
84,0,0,61.34781478076279,62.88425704577191,0.21979734585465094,0.3274449191544763,0.9892
85,0,0,61.71552471594487,63.26968161722096,0.2235050354863466,0.3414518657897441,0.9892
86,0,0,62.887857889727066,64.44579570022951,0.22728594471270358,0.3414518657897441,0.9892
87,0,0,63.5847674492937,65.14646233136206,0.23096301627861893,0.3414518657897441,0.98928
88,0,0,64.78005251980473,66.3503607450039,0.23565635940941798,0.3414518657897441,0.9932
89,0,0,65.86478071661222,67.45977432175488,0.24463016892434164,0.357163436218319,0.9932
90,0,0,66.57030230637308,68.17491051988861,0.2542447772972193,0.357163436218319,0.9932
91,0,0,66.9205317264069,68.58005182241054,0.26280495600321785,0.4035151400004136,0.9932
92,0,0,68.05069426236686,69.71817775979933,0.2707683574320642,0.4035151400004136,0.9932
93,0,0,68.41349874160608,70.09323483203377,0.27958095042728537,0.4035151400004136,0.99664
94,0,0,68.98190950139785,70.66910122962507,0.28703658822681877,0.4035151400004136,0.99664
95,0,0,69.6674369810813,71.36151299389286,0.29392087281115153,0.4035151400004136,0.99664
96,0,0,70.41769131388118,72.11133019138651,0.299723737504932,0.4035151400004136,0.9904
97,0,1,70.41769131388118,72.11845896279067,0.3035725089090813,0.4035151400004136,0.99368
98,1,2,70.41769131388118,72.12462624762382,0.30973979374224014,0.4035151400004136,0.99368
99,2,3,70.41769131388118,72.17780039166385,0.3137500640147981,0.45563901376787413,0.99072
100,3,4,70.41769131388118,72.22751552086348,0.3179506754134722,0.5011535315688265,0.99072
101,4,2,73.70462017745591,75.51916405767128,0.32267034864653577,0.5011535315688265,0.99072
102,2,3,73.70462017745591,75.56337918600828,0.3264042783246478,0.5416347302277226,0.99072
103,3,4,73.70462017745591,75.56625435570406,0.32927944802042675,0.5416347302277226,0.99072
104,4,5,73.70462017745591,75.57043281794654,0.33345791026290694,0.5416347302277226,0.99072
105,5,6,73.70462017745591,75.58047804960871,0.33726314192507845,0.5416347302277226,0.99696
106,6,8,73.70462017745591,75.5862366482086,0.3430217405249675,0.5416347302277226,0.99696
107,8,10,73.70462017745591,75.59207250302877,0.34885759534514327,0.5416347302277226,0.99696
108,10,12,73.70462017745591,75.5991142771984,0.3528593695147607,0.5416347302277226,1.0
109,12,14,73.70462017745591,75.60378569519256,0.35753078750892187,0.5416347302277226,1.0
110,14,16,73.70462017745591,75.60741042974169,0.3611555220580611,0.5416347302277226,1.0
111,16,18,73.70462017745591,75.61211360161283,0.36585869392919856,0.5416347302277226,1.0
112,18,20,73.70462017745591,75.61662261982117,0.37036771213754127,0.5416347302277226,1.0
113,20,22,73.70462017745591,75.62070585265452,0.3744509449708908,0.5416347302277226,1.0
114,22,24,73.70462017745591,75.62325376607981,0.3771588583961786,0.5416347302277226,0.99984
115,24,26,73.70462017745591,75.62596565750434,0.37987074982069635,0.5416347302277226,0.99984
116,26,28,73.70462017745591,75.62853477206811,0.3825198643844768,0.5416347302277226,0.99976
117,28,30,73.70462017745591,75.62265615063293,0.3849067007346608,0.5333692724423735,0.99976
118,30,32,73.70462017745591,75.62458661619799,0.38683716629971077,0.5333692724423735,0.99976
119,32,32,73.70462017745591,75.62617795697489,0.3884285070766079,0.5333692724423735,0.99976
120,32,32,73.70462017745591,75.55354106182523,0.39043439114138956,0.46168649322794525,0.9968
121,32,32,73.70462017745591,75.55486930342312,0.3917626327392705,0.46168649322794525,0.9968
122,32,32,73.70462017745591,75.555901463871,0.39279479318714594,0.46168649322794525,0.9968
123,32,32,73.70462017745591,75.55761099229854,0.39466432161467735,0.46168649322794525,0.99664
124,32,32,73.70462017745591,75.56279068919481,0.39984401851096496,0.46168649322794525,0.99664
125,32,32,73.70462017745591,75.56817007508809,0.40482340440423403,0.46168649322794525,0.99704
126,32,32,73.70462017745591,75.60539725843053,0.40947662878656843,0.4970604521880493,0.99424
127,32,33,73.70462017745591,75.60969068403664,0.4137700543926721,0.4970604521880493,0.99424
128,33,34,73.70462017745591,75.61345038909903,0.4175297594550671,0.4970604521880493,0.99424
129,34,35,73.70462017745591,75.61971966913053,0.42083903948656,0.4970604521880493,0.9972
130,35,36,73.70462017745591,75.62266598575422,0.42378535611026324,0.4970604521880493,0.9972
131,36,37,73.70462017745591,75.62522890597016,0.42634827632619265,0.4970604521880493,0.9972
132,37,38,73.70462017745591,75.62730507094025,0.4284244412962829,0.4970604521880493,0.9972
133,38,39,73.70462017745591,75.65979120203295,0.4295426045346944,0.5284284200423492,0.9972
134,39,40,73.70462017745591,75.65992926890321,0.42968067140495214,0.5284284200423492,0.9972
135,40,41,73.70462017745591,75.66264457166795,0.42959597416970685,0.5284284200423492,1.0
136,41,42,73.70462017745591,75.66255859522887,0.4295099977306224,0.5284284200423492,1.0
137,42,43,73.70462017745591,75.66238618762783,0.4293375901295826,0.5284284200423492,1.0
138,43,44,73.70462017745591,75.6620933472638,0.4290447497655473,0.5284284200423492,1.0
139,44,45,73.70462017745591,75.66154197738936,0.4285733798911092,0.5284284200423492,0.99992
140,45,46,73.70462017745591,75.66107557145239,0.42810697395413544,0.5284284200423492,0.99992
141,46,47,73.70462017745591,75.6605727357519,0.4276041382536473,0.5284284200423492,0.99992
142,47,48,73.70462017745591,75.66002503330441,0.42705643580614516,0.5284284200423492,0.99992
143,48,49,73.70462017745591,75.65946558326989,0.42649698577163386,0.5284284200423492,0.99992
144,49,50,73.70462017745591,75.6560000413797,0.4259363844359776,0.5255234794878161,0.99992
145,50,51,73.70462017745591,75.6553149758986,0.425251318954882,0.5255234794878161,0.99992
146,51,52,73.70462017745591,75.65463445316672,0.42457079622298877,0.5255234794878161,0.99992
147,52,53,73.70462017745591,75.65422081641913,0.42415715947540455,0.5255234794878161,0.99992
148,53,54,73.70462017745591,75.65386055974088,0.42371690279715446,0.5255234794878161,1.0
149,54,55,73.70462017745591,75.65376131922812,0.4236176622843931,0.5255234794878161,1.0
150,55,26,100.86535743831372,102.81439622211825,0.42351530431671447,0.5255234794878161,1.0
151,26,27,100.86535743831372,102.81436549686047,0.4239645790589356,0.5255234794878161,0.99952
152,27,28,100.86535743831372,102.81481697679385,0.42441605899230395,0.5255234794878161,0.99952
153,28,29,100.86535743831372,102.81526919642485,0.4248682786233069,0.5255234794878161,0.99952
154,29,30,100.86535743831372,102.81570869025347,0.42530777245192597,0.5255234794878161,0.99952
155,30,0,120.46748556575841,122.41765017099121,0.4246411257449766,0.5255234794878161,1.0
156,0,0,121.63647494016448,123.67741203984416,0.4234288923615134,0.6175882073181658,0.99992
157,0,0,122.02216670617769,124.06185022599804,0.4221753125021841,0.6175882073181658,0.99992
158,0,0,122.35501645705955,124.39322430374071,0.42069963936299637,0.6175882073181658,0.99992
159,0,0,123.53981385300267,125.57384041317924,0.419158352858397,0.6175882073181658,0.9972799999999999
160,0,0,124.61775000583359,126.56043106315887,0.41745263728294546,0.5284284200423494,0.9968
161,0,0,124.99915852471813,126.9391109050177,0.4172039602572215,0.5284284200423494,0.99432
162,0,0,125.51592748213871,127.45559829160518,0.41692238942412974,0.5284284200423494,0.99432
163,0,0,126.61107749888953,128.5798525337222,0.41793354984150355,0.5565214849911624,0.99432
164,0,0,127.72130818959756,129.69155777895,0.4189281043612779,0.5565214849911624,0.9948
165,0,0,128.43568317303354,130.40760712826685,0.4205224702421565,0.5565214849911624,0.99488
166,0,0,129.3948899062462,131.3686794807612,0.42238808952384077,0.5565214849911624,0.99488
167,0,0,130.89111755442778,132.89016298872602,0.42466633398201525,0.5818191003162505,0.99256
168,0,0,132.80212471609588,134.80612066293557,0.4269768465234546,0.5818191003162505,0.9952
169,0,0,133.99118487614086,135.99757972173776,0.42937574528064437,0.5818191003162505,0.9952
170,0,0,135.27801545842888,137.31163545312918,0.4312813050765524,0.6046586896237619,0.99768
171,0,0,136.7742030790439,138.8089816020712,0.4324398334035561,0.6046586896237619,0.99768
172,0,0,138.93465580688,140.9704146413826,0.4334201448788514,0.6046586896237619,0.99768
173,0,0,141.15348035397452,143.18924106623655,0.4334220226382772,0.6046586896237619,0.99768
174,0,0,141.89323654511097,143.92733753775408,0.43208230301936246,0.6046586896237619,0.99736
175,0,0,142.64134910460962,144.69087006496173,0.4314058659840019,0.62075509436813,0.99736
176,0,0,144.01548858815872,146.06644705612246,0.43068337359562814,0.62075509436813,0.99952
177,0,0,145.81439300404645,147.86096661107516,0.43045851266058943,0.62075509436813,0.99536
178,0,0,146.54701034303372,148.5921024558609,0.42945701845905426,0.62075509436813,0.99488
179,0,0,146.54701034303372,148.5913729938474,0.42872755644553984,0.62075509436813,0.99488
180,0,0,146.54701034303372,148.532222857291,0.42801130173671853,0.5626412125205648,0.99456
181,0,0,146.54701034303372,148.53120365695895,0.4269921014046749,0.5626412125205648,0.99456
182,0,0,146.54701034303372,148.53799502143005,0.42627926934022164,0.5721454090561062,0.99256
183,0,0,146.54701034303372,148.53763928867963,0.425603536589787,0.5721454090561062,0.99288
184,0,0,146.54701034303372,148.54333100833674,0.4267122635451629,0.576728401757827,0.99288
185,0,0,146.54701034303372,148.56541965088522,0.4275318544036585,0.5978374534478366,0.99304
186,0,0,146.54701034303372,148.58731660740676,0.4284561868390968,0.6168100775339616,0.9950399999999999
187,0,0,147.74676730375265,149.80586143083352,0.4297143772934219,0.6338597497874668,0.99552
188,0,0,148.91314897715688,150.97577770076774,0.43324897382338834,0.6338597497874668,0.99552
189,0,0,149.60796796927625,151.68999074932916,0.4370335817519966,0.6491491983009209,0.99584
190,0,0,150.29125980378964,152.37341293675794,0.44084393466735694,0.6491491983009209,0.99216
191,0,0,151.35514160335185,153.4438930595089,0.44544225785611335,0.6491491983009209,0.99416
192,0,0,151.9503747706384,154.04248926443827,0.45072529549892626,0.6491491983009209,0.99224
193,0,0,152.59670830494466,154.71562365321162,0.4543561306892292,0.6723192175777092,0.99224
194,0,0,153.24183523992434,155.36347989105755,0.4570054335554786,0.6723192175777092,0.99232
195,0,0,154.41635727273092,156.55737219237298,0.4593146511151458,0.6872202685269029,0.99448
196,0,0,154.8408165899911,156.99596516419444,0.46035293484057127,0.7004756393627994,0.99432
197,0,0,155.52344530058255,157.68837032677567,0.4624014862230398,0.7085235399700907,0.994
198,0,0,155.90996997063095,158.07547765787453,0.46450414727347544,0.7085235399700907,0.99248
199,0,0,157.02387048486398,159.18786956408638,0.4658177862756018,0.7020212929468029,0.9961599999999999
200,0,0,158.02660966942548,160.191711041799,0.466920079426716,0.7020212929468029,0.9961599999999999
201,0,0,159.10055795290242,161.2183952612184,0.46785589277302464,0.6519014155429642,0.99808
202,0,0,160.18223634115932,162.33433266920505,0.46790577326459215,0.6847505547811413,0.99944
203,0,0,160.70398755393464,162.85816205107116,0.47054394235536556,0.6847505547811413,0.99888
204,0,0,161.88673985473545,164.043541061536,0.47317065201937225,0.6847505547811413,0.99888
205,0,0,162.39150507872736,164.55056617497996,0.47527054147145864,0.6847505547811413,0.99904
206,0,0,163.17102595673902,165.34207229838535,0.47864249605668496,0.6948838455896361,0.99752
207,0,0,164.19883761975052,166.37396468960097,0.48120322426081696,0.6948838455896361,0.99904
208,0,0,164.97157390803827,167.14769235978252,0.48355460615462154,0.6948838455896361,0.99768
209,0,0,165.33987166798335,167.51722992113852,0.4854511478913248,0.6942271052638515,0.99768
210,0,0,166.44893716724013,168.63428624614096,0.48749108107444417,0.7003379978263731,0.99752
211,0,0,167.52064770371646,169.7055571986097,0.4900914970668653,0.7003379978263731,0.99448
212,0,0,168.55204429422523,170.74075456192233,0.49469226987072057,0.7003379978263731,0.99368
213,0,0,169.06013952029718,171.26600350265073,0.49846125643195716,0.7137227259215567,0.99368
214,0,0,169.78830803231997,171.9974902094425,0.5027394512009569,0.7137227259215567,0.99272
215,0,0,170.33624611725077,172.58335052783764,0.5068388314366261,0.7457055791502476,0.99456
216,0,0,171.51059608651477,173.77053063308998,0.5105154621227658,0.755339084452465,0.99408
217,0,0,172.530250322129,174.79502170279136,0.5139922962098893,0.755339084452465,0.99544
218,0,0,172.98900197854192,175.2653611702674,0.5172837126680014,0.764515479057488,0.99456
219,0,0,173.30962650180328,175.59677144432095,0.5216757111360559,0.7720292313816249,0.99344
220,0,0,174.3150765049235,176.6084929668429,0.5262672305377669,0.7720292313816249,0.99512
221,0,1,174.3150765049235,176.62666972740857,0.5327093480779415,0.7831238744071511,0.99576
222,1,2,174.3150765049235,176.64107494121154,0.5381497852164724,0.7920886510715848,0.99576
223,2,3,174.3150765049235,176.65093673529555,0.5426535293775792,0.7964867009944494,0.99672
224,3,4,174.3150765049235,176.654524291207,0.5462410852890519,0.7964867009944494,0.99672
225,4,5,174.3150765049235,176.65883059185418,0.5500673859362477,0.7964867009944494,0.9972
226,5,7,174.3150765049235,176.66559251289243,0.5537076917509149,0.799608316218051,0.9972
227,7,9,174.3150765049235,176.6696369023395,0.5568720811979841,0.799608316218051,0.99808
228,9,11,174.3150765049235,176.67624105777767,0.5603310580039864,0.8014734948502058,0.99936
229,11,13,174.3150765049235,176.6787540601122,0.562924060338515,0.8014734948502058,0.99928
230,13,11,177.12741018776694,179.4939602232493,0.5651565406321493,0.8014734948502058,0.99992
231,11,13,177.12741018776694,179.494533487306,0.5657298046888523,0.8014734948502058,0.99992
232,13,15,177.12741018776694,179.4947065325979,0.5659028499807457,0.8014734948502058,0.99992
233,15,17,177.12741018776694,179.49476727439054,0.5659635917733938,0.8014734948502058,0.99992
234,17,19,177.12741018776694,179.49493930798087,0.5661356253637342,0.8014734948502058,0.99992
235,19,21,177.12741018776694,179.49462351321853,0.5658198306013875,0.8014734948502058,0.99992
236,21,23,177.12741018776694,179.49430758502075,0.5655039024036053,0.8014734948502058,0.99992
237,23,25,177.12741018776694,179.49466936177004,0.5652452368467427,0.8020939371563383,0.99992
238,25,27,177.12741018776694,179.49402544878203,0.5645213238587519,0.8020939371563383,1.0
239,27,27,177.12741018776694,179.49339362956124,0.5638895046379453,0.8020939371563383,1.0
240,27,27,177.12741018776694,179.49250594002564,0.5637022574084853,0.8014734948502059,0.99992
241,27,27,177.12741018776694,179.49264854778673,0.5638448651695886,0.8014734948502059,0.99992
242,27,27,177.12741018776694,179.49221193109744,0.5641282484803146,0.8014734948502059,0.9992
243,27,27,177.12741018776694,179.49245750792764,0.5643738253105028,0.8014734948502059,0.9992
244,27,27,177.12741018776694,179.4925854374554,0.5645017548382651,0.8014734948502059,0.9992
245,27,27,177.12741018776694,179.49303580774225,0.5649521251250997,0.8014734948502059,0.9992
246,27,27,177.12741018776694,179.49343682808515,0.565353145468005,0.8014734948502059,0.9992
247,27,28,177.12741018776694,179.4938073061112,0.5657236234940646,0.8014734948502059,0.9992
248,28,29,177.12741018776694,179.49359134423057,0.5659076616134253,0.8014734948502059,0.9988
249,29,30,177.12741018776694,179.49368729475253,0.5660836121354151,0.8014734948502059,0.99872
250,30,31,177.12741018776694,179.5036854095753,0.5659968055443526,0.8115584162640066,0.99872
251,31,32,177.12741018776694,179.5045692993014,0.5660806952704612,0.8115584162640066,0.99952
252,32,33,177.12741018776694,179.504642633953,0.5661540299220689,0.8115584162640066,0.99952
253,33,34,177.12741018776694,179.51694313033033,0.5661245366536173,0.8238884059098041,0.99952
254,34,35,177.12741018776694,179.51682918048388,0.5660105868071593,0.8238884059098041,0.99952
255,35,36,177.12741018776694,179.51671249995098,0.5658939062742505,0.8238884059098041,0.99952
256,36,37,177.12741018776694,179.51651793927334,0.5656993455966064,0.8238884059098041,0.99952
257,37,38,177.12741018776694,179.5235931837602,0.5654375691248237,0.8308254268684416,0.99992
258,38,39,177.12741018776694,179.52350471740488,0.5653491027694979,0.8308254268684416,0.99992
259,39,40,177.12741018776694,179.5221367760025,0.5652585835979094,0.8295480046376381,0.99992
260,40,41,177.12741018776694,179.52213377743806,0.5651755850334728,0.8295480046376381,1.0
261,41,42,177.12741018776694,179.52194767741787,0.5649894850132912,0.8295480046376381,1.0
262,42,43,177.12741018776694,179.52173991325952,0.5647817208549393,0.8295480046376381,1.0
263,43,44,177.12741018776694,179.52159540639641,0.5646372139918349,0.8295480046376381,1.0
264,44,45,177.12741018776694,179.52153702609797,0.5645788336933979,0.8295480046376381,1.0
265,45,41,182.71333380152748,185.10740616942206,0.5645243632569297,0.8295480046376381,1.0
266,41,42,182.71333380152748,185.10748485905893,0.5646030528937966,0.8295480046376381,1.0
267,42,43,182.71333380152748,185.10756357536007,0.5646817691949614,0.8295480046376381,1.0
268,43,44,182.71333380152748,185.10764231833912,0.5647605121739794,0.8295480046376381,1.0
269,44,45,182.71333380152748,185.10772108800955,0.564839281844415,0.8295480046376381,1.0
270,45,13,208.67387907995263,211.06834516281012,0.5649180782198429,0.8295480046376381,1.0
271,13,14,208.67387907995263,211.06822946313844,0.5648023785481789,0.8295480046376381,1.0
272,14,15,208.67387907995263,211.06810351977313,0.5646764351828731,0.8295480046376381,1.0
273,15,7,214.2665126098634,216.66060992590826,0.5645493114072097,0.8295480046376381,1.0
274,7,8,214.2665126098634,216.6580840058036,0.5644233913025445,0.8295480046376381,0.9976
275,8,0,221.20738392449948,223.59882901356602,0.5642970844288774,0.8295480046376381,0.9976
276,0,0,221.55105044150343,223.92777552142346,0.5637189021902562,0.8154061777297501,0.9976
277,0,0,221.9409572952556,224.31704215592632,0.5630786829409629,0.8154061777297501,0.9976
278,0,0,222.7317123381479,225.1082214214345,0.5622229055568253,0.8154061777297501,0.99888
279,0,0,223.74818932989922,226.12344309548595,0.560887587856957,0.8154061777297501,0.99896
280,0,0,224.2493351909556,226.6235226566545,0.5598212879691248,0.8154061777297501,0.99896
281,0,0,225.31787555974853,227.69008628573093,0.5591245482526392,0.8154061777297501,0.99768
282,0,0,225.6573457519709,228.0286191775149,0.558187247814272,0.8154061777297501,0.99768
283,0,0,226.85025813322045,229.22148850486712,0.5571841939169302,0.8154061777297501,0.99864
284,0,0,227.63044645082613,230.00070612342407,0.5562134948681844,0.8154061777297501,0.99864
285,0,0,228.06078327888875,230.4298020308531,0.5549725742345963,0.8154061777297501,0.99864
286,0,0,229.1320151953726,231.49991713562852,0.5537757625261857,0.8154061777297501,0.99872
287,0,0,230.5000575099584,232.87113015220336,0.5518735662001703,0.8191990760448035,1.0
288,0,0,232.42033728788175,234.7855616734834,0.5498982078718806,0.8154061777297501,0.99992
289,0,0,234.15800533465438,236.52176223878269,0.5484307263985464,0.8154061777297501,0.99992
290,0,0,235.50552084439147,237.86556871268382,0.546321690562605,0.8154061777297501,0.99832
291,0,0,237.31313320734552,239.6715635182737,0.5447041331984291,0.8154061777297501,0.99832
292,0,0,238.3899326260832,240.747692133192,0.5427533293790625,0.8154061777297501,0.9996
293,0,0,239.66853805292592,242.02456797177018,0.5410237411145165,0.8154061777297501,0.9996
294,0,0,241.88152330268443,244.23740681351305,0.5390921544667073,0.8172713563619051,0.99952
295,0,0,243.69181705539285,246.00397942664182,0.5381147885522299,0.7756475826967388,0.9984
296,0,0,244.43504092501342,246.74576133394388,0.5375528262337194,0.7756475826967388,0.99752
297,0,0,246.0476712819747,248.35924306123079,0.5382441965593585,0.7756475826967388,0.99768
298,0,0,247.2126282821701,249.53038250123532,0.5398487092938954,0.7810255097713118,0.99688
299,0,0,247.2126282821701,249.54608089296232,0.5425067538741029,0.7935058569181014,0.99744
300,0,0,247.2126282821701,249.5489257657768,0.5453516266885806,0.7935058569181014,0.99744
301,0,0,247.2126282821701,249.55976108698533,0.5472438428852726,0.8030889619299434,0.9968
302,0,0,247.2126282821701,249.57025665469564,0.5490246865006995,0.8118036860248399,0.9968
303,0,0,247.2126282821701,249.56511973978226,0.5504334258905067,0.8051780317216395,0.99688
304,0,0,247.2126282821701,249.56789381500778,0.5521675011160183,0.8051780317216395,0.99792
305,0,0,247.2126282821701,249.57731061649048,0.55327769113945,0.8126046431809485,0.9988
306,0,0,247.2126282821701,249.57834894876365,0.5544760234125979,0.8126046431809485,0.99864
307,0,0,248.38576493938194,250.75398784942578,0.5559382668628725,0.8126046431809485,0.99968
308,0,0,249.06835977102244,251.40272426901024,0.5567753663997235,0.7787891315880561,0.9988
309,0,0,249.50098761827516,251.83513938490134,0.5571226350381064,0.7787891315880561,0.99824
310,0,0,250.57216230963596,252.90894857105033,0.5587971298263015,0.7787891315880561,0.9992
311,0,0,251.31697189474028,253.65343522163835,0.5602834733058952,0.7769798535921593,0.9992
312,0,0,251.66060341063218,254.01031395495917,0.5623411073293901,0.7888094369976082,0.99856
313,0,0,251.97944980959483,254.32836691321515,0.5652991343327018,0.7857779692876466,0.99784
314,0,0,252.7306868249383,255.08937239700052,0.5677115824561838,0.7931339896060482,0.99784
315,0,0,253.37144364054106,255.73207162784385,0.5701339976967545,0.7931339896060482,0.99736
316,0,0,254.3962573305257,256.7679239660169,0.5727229313259724,0.8018237041651798,0.99712
317,0,0,255.559060428021,257.94118010267476,0.5750262590770836,0.80877341557668,0.99832
318,0,0,256.236390024975,258.6270868892862,0.5781306996321605,0.8140861646790998,0.99848
319,0,0,256.5574891880093,258.9509149721947,0.5811796195062933,0.8140861646790998,0.9981599999999999
320,0,0,257.69717244966375,260.0941290727641,0.5842304584211916,0.8140861646790998,0.99864
321,0,0,258.4652402644008,260.86395360390765,0.5873785213216285,0.8114148181852634,0.9999199999999999
322,0,0,259.19075283358035,261.5921037400345,0.5905760882688418,0.8114148181852634,0.99936
323,0,0,260.24001390389117,262.6435782031137,0.5927894810372252,0.8114148181852634,0.99936
324,0,0,261.4227857095682,263.8324083107928,0.5949784400718825,0.8157641611527242,0.99888
325,0,0,261.9277240155685,264.33922874417067,0.5968605674494134,0.8157641611527242,0.99888
326,0,0,263.0312553460964,265.4396673503806,0.5984371860989651,0.8114148181852633,0.99856
327,0,0,264.07584932517346,266.47984614969835,0.5995808449317115,0.8055359795931765,0.99888
328,0,0,264.7351368922367,267.1332461541115,0.600777600391486,0.7980516614832719,0.99928
329,0,0,265.11341747612926,267.4824344961666,0.601606617790454,0.7678904022468284,0.99952
330,0,0,265.9032347792012,268.30966317405273,0.6020124152583349,0.8055359795931765,0.99888
331,0,0,266.40919750408375,268.8147935203962,0.6019800367192947,0.8055359795931765,0.99808
332,0,0,266.7556584417596,269.1719193728484,0.6015736867902063,0.8170072442985569,0.99768
333,0,0,267.08190064325163,269.49820655569204,0.6016186681418609,0.8170072442985569,0.99768
334,0,0,268.2415427789163,270.65790487179385,0.6016748485789856,0.8170072442985569,0.99768
335,0,0,269.32349656197334,271.739296216716,0.6014324104440669,0.8170072442985569,0.99736
336,0,0,270.06494115613566,272.4849150978419,0.6012468339339183,0.8210471077723052,0.99768
337,0,0,270.77990538357955,273.1767375447568,0.6012432068255538,0.7975089543517241,0.99808
338,0,0,271.86189039566307,274.25923954641956,0.6010401964047856,0.7975089543517241,0.9988
339,0,0,272.8763230048265,275.282579086019,0.6013906989846239,0.8060653822078389,0.9988
340,0,0,273.3829612581428,275.7905115353145,0.6018848949638402,0.8060653822078389,0.9996
341,0,1,273.3829612581428,275.7913684669702,0.6025818266195226,0.8060653822078389,0.99976
342,1,2,273.3829612581428,275.7920714229336,0.6033647825828794,0.8060653822078389,0.99968
