step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,4,26,92,0,0,10,20,1,0,0,0,llm,0,0,0,0.5
1,4,26,92,1,0,10,20,1,0,0,0,llm,0,0,0,0.5
2,4,26,92,2,0,10,20,1,0,0,0,llm,0,0,0,0.5
3,4,26,92,3,0,10,20,1,0,0,0,llm,0,0,0,0.5
4,4,26,92,4,0,10,20,1,0,0,0,llm,0,0,0,0.5
5,4,26,92,5,0,10,20,1,0,0,0,llm,0,0,0,0.5
6,4,26,92,6,0,10,20,1,0,0,0,llm,0,0,0,0.5
7,4,26,92,7,0,10,20,1,0,0,0,llm,0,0,0,0.5
8,4,26,92,8,0,10,20,1,0,0,0,llm,0,0,0,0.5
9,4,26,92,9,0,10,20,1,0,0,0,llm,0,0,0,0.5
10,4,26,92,10,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,4,26,92,11,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,4,26,92,12,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,4,26,92,13,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,4,26,92,14,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,4,26,92,15,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,4,26,92,16,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,4,26,92,17,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,4,26,92,18,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,4,26,92,19,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,4,26,92,20,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,4,26,92,21,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,4,26,92,22,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,4,26,92,23,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,4,26,92,24,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,4,26,92,25,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,4,26,92,26,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,4,26,92,27,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,4,26,92,28,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,4,26,92,29,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
30,4,26,92,30,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
31,4,26,92,31,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
32,4,26,92,32,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
33,4,26,92,33,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
34,4,26,92,34,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
35,4,26,92,35,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
36,4,26,92,36,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
37,4,26,92,37,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
38,4,26,92,38,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
39,4,26,92,39,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
40,4,26,92,40,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
41,4,26,92,41,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
42,4,26,92,42,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
43,4,26,92,43,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
44,4,26,92,44,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
45,4,26,92,45,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
46,4,26,92,46,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
47,4,26,92,47,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
48,4,26,92,48,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
49,4,26,92,49,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
50,4,26,92,50,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
51,4,26,92,51,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
52,4,26,92,52,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
53,4,26,92,53,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
54,4,26,92,54,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
55,4,26,92,55,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
56,4,26,92,56,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
57,4,26,92,57,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
58,4,26,92,58,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
59,4,26,92,59,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
60,4,26,92,60,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
61,4,26,92,61,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
62,4,26,92,62,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
63,4,26,92,63,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
64,4,26,92,64,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
65,4,26,92,65,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
66,4,26,92,66,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
67,4,26,92,67,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
68,4,26,92,68,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
69,4,26,92,69,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
70,4,26,92,70,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
71,4,26,92,71,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
72,4,26,92,72,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
73,4,26,92,73,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
74,4,26,92,74,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
75,4,26,92,75,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
76,4,26,92,76,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
77,4,26,92,77,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
78,4,26,92,78,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
79,4,26,92,79,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
80,4,26,92,80,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
81,4,26,92,81,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
82,4,26,92,82,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
83,4,26,92,83,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
84,4,26,92,84,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
85,4,26,92,85,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
86,4,26,92,86,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
87,4,26,92,87,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
88,4,26,92,88,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
89,4,26,92,89,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
90,4,26,92,90,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
91,4,26,92,91,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
92,4,26,92,92,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
93,4,26,92,93,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
94,4,26,92,94,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
95,4,26,92,95,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
96,4,26,92,96,0,10,20,1,0,0,0,llm,1,0.0,1,1.7310585786300048
97,4,44,103,97,0,10,20,1,1,1,30,llm,1,0.0,0.0,1.5
98,4,74,103,98,0,10,20,1,1,1,60,llm,1,0.0,0.0,1.5
99,4,102,105,99,0,10,20,1,1,1,90,llm,1,0.0,0.0,1.5
100,4,102,135,100,0,10,20,1,1,1,120,llm,1,0.0,0.0,1.5
101,4,127,140,101,0,10,20,1,1,1,150,llm,1,0.0,0.0,1.5
102,4,141,156,102,0,10,20,1,1,1,180,llm,1,0.0,0.0,1.5
103,4,164,163,103,0,10,20,1,1,1,210,llm,1,0.0,0.0,1.5
104,4,194,163,104,0,10,20,1,1,1,240,llm,1,0.0,0.0,1.5
105,4,196,135,105,0,10,20,1,1,1,270,llm,1,0.0,0.0,1.5
106,4,199,108,106,0,10,20,1,1,1,300,llm,1,0.0,0.0,1.5
107,4,228,107,107,0,10,20,1,1,1,330,llm,1,0.0,0.0,1.5
108,4,258,107,108,0,10,20,1,1,1,360,llm,1,0.0,0.0,1.5
109,4,286,109,109,0,10,20,1,1,1,390,llm,1,0.0,0.0,1.5
110,4,307,118,110,0,10,20,1,1,1,420,llm,1,0.0,0.0,1.5
111,4,315,140,111,0,10,20,1,1,1,450,llm,1,0.0,0.0,1.5
112,4,286,140,112,0,10,20,1,1,1,480,llm,1,0.0,0.0,1.5
113,4,276,120,113,0,10,20,1,1,1,510,llm,1,0.0,0.0,1.5
114,4,259,107,114,0,10,20,1,1,1,540,llm,1,0.0,0.0,1.5
115,4,229,107,115,0,10,20,1,1,1,570,llm,1,0.0,0.0,1.5
116,4,200,108,116,0,10,20,1,1,1,600,llm,1,0.0,0.0,1.5
117,4,196,134,117,0,10,20,1,1,1,630,llm,1,0.0,0.0,1.5
118,4,195,163,118,0,10,20,1,1,1,660,llm,1,0.0,0.0,1.5
