order_id,order_money,rider,finish_time
46,11.543753808674246,28,55
49,11.959646032994081,22,55
37,6.90743658096736,12,57
44,3.318755094436889,28,58
51,10.290899060099592,27,59
42,5.640716318481852,12,61
8,7.70877235923104,10,62
50,4.45898265448465,9,64
36,3.5656863446210085,32,65
43,3.693374545785572,32,67
55,10.05306791743574,38,69
48,4.8556734460328865,7,69
20,3.995284425651439,47,70
13,3.409031569937504,45,70
17,3.138334012518728,32,71
29,4.101721958380562,37,72
57,5.7366065232162455,20,72
4,3.0031074065030037,39,72
18,11.908767589468985,8,73
54,3.450256857573596,31,74
56,6.142620738035406,26,74
34,10.218942126661773,37,74
67,11.066668758946339,33,74
14,4.050516321478443,47,74
64,3.156834605874617,49,75
60,6.900657584893917,19,75
52,4.396886737923925,46,76
61,5.047094997841557,36,76
35,6.181255977153008,37,77
33,7.63558461439424,37,77
53,5.626262876695139,30,77
15,6.828813818201661,8,77
1,3.2980360006108937,39,77
62,5.632544501227125,36,77
40,4.796365376576542,12,78
2,7.287588365715416,10,78
59,6.28593708318267,16,79
30,5.559121845994142,28,80
45,4.661414138030567,28,81
31,6.45587846092724,37,82
3,7.048719555205313,10,82
39,10.698929527411446,12,82
47,11.413893751762398,28,83
77,5.817746347105388,45,84
41,10.81282469811343,12,86
58,11.120167777406296,20,87
19,3.2074476402068224,21,87
27,6.820934282614151,21,87
38,3.0487919324604036,7,88
66,10.320337513186113,41,88
25,10.933090768298696,21,89
80,5.382514756207698,49,89
69,10.122854420748709,31,90
63,11.861823703872561,5,90
26,5.9878853154933385,21,90
84,10.857413599113885,35,90
12,7.595628839249203,45,90
72,10.593308994969354,9,91
83,7.620110328640639,26,91
22,11.98544156568067,47,91
24,11.543442225604045,21,92
6,5.856918835508555,45,92
5,4.748187439387154,45,92
7,3.6056726167230075,39,92
16,11.112558303183391,8,93
73,10.285283358995853,32,93
70,11.686968098019904,42,94
11,4.620457074828705,8,94
75,3.1650135086523785,24,95
9,7.868277533102575,10,96
32,4.393538444462951,39,97
0,7.444995013089873,8,97
81,7.391149949176308,11,98
10,10.266351933484277,45,98
90,5.346669519479553,5,99
76,3.3831398837187416,29,100
65,6.187485317155682,34,100
78,6.869371752215235,3,101
71,10.200055899655393,16,105
68,4.57341287331327,25,106
88,6.442940922253538,13,107
74,3.2693253819693093,30,109
23,7.9261705893243315,47,110
93,11.759886228151913,39,113
91,10.32731452495574,27,113
21,10.17098874883222,47,113
79,10.561982874715156,36,113
87,5.316069597236071,15,113
28,3.5473944874578347,39,114
95,3.3492268687817193,17,115
92,10.349032314172835,23,118
82,11.07268866107017,43,119
85,5.138984371809717,22,120
89,11.432975415256463,31,121
86,11.42499796778381,8,122
94,11.382749725666653,4,125
96,7.8150016499021095,43,135
97,3.6976368959387353,43,140
136,6.9051207364848235,7,152
147,3.0694799145284533,16,160
131,11.82226290252415,7,160
132,11.553179362371779,7,161
114,10.295448420907086,10,162
167,3.172833958592672,26,170
120,4.806131816530296,30,171
118,6.604081130397645,47,172
98,5.511236009725522,21,172
172,4.55528301007684,27,173
106,5.511568830492534,21,173
176,3.1892243552681983,5,174
173,6.505784913262856,8,175
125,10.742132765679083,47,175
174,10.02152419010994,18,175
180,11.921355326566632,16,176
177,10.744150363228389,3,176
162,11.665691362562155,40,176
158,10.136162637642558,12,176
146,7.563248010889509,41,177
99,3.2438901376032074,21,178
160,3.1897231058448514,25,178
128,3.5570298522108748,7,178
149,4.440447732340691,6,179
179,3.3431115458010687,14,180
151,11.972402738319069,20,180
163,3.223411185732702,32,180
139,3.755383522262167,6,180
164,5.882795193673614,31,180
150,7.372564144734405,12,181
121,3.1728908428729934,6,181
119,11.548587604041526,10,182
166,4.63442863812579,49,183
108,6.168374176970649,38,184
168,11.439050906542207,44,184
116,3.615411572989254,6,184
122,11.040111948438076,10,184
104,3.004537329289935,10,185
138,7.86747232555779,37,185
155,10.846583971478912,20,185
130,3.637002166757768,37,186
169,11.488520408511317,22,186
109,11.683289577653708,38,187
140,10.497597999208674,37,187
105,11.256748108413658,46,188
171,7.5683269372454625,24,188
123,3.1481829844089035,30,188
144,4.528152975107643,6,189
178,10.359432093106793,0,189
154,4.897028375794989,48,189
127,6.187392404682242,30,190
137,5.8601643496273095,37,190
134,3.245535882271848,48,191
161,6.761813611458534,45,192
112,3.623191516081472,38,192
129,10.653340400923494,30,192
182,6.881363619620261,23,192
103,6.910595031502819,46,193
159,3.179408644484722,28,193
152,3.5082009615923937,48,193
191,4.916307921858708,25,194
165,10.678505845223437,19,194
101,11.896187930115,46,194
115,3.8142094737074332,21,196
107,5.233690207586514,47,196
142,10.116104541706239,41,197
157,10.494214500775934,12,197
184,4.558251085734882,36,197
170,5.252216010241568,1,197
193,6.406530054294791,40,197
175,3.0162496834091046,13,198
143,6.787914862298848,20,198
135,4.349299155852522,7,198
124,10.41499103133253,47,198
117,3.348714315296628,21,198
156,7.898263552350803,12,199
201,5.794216267150132,14,199
111,4.702569194072654,38,199
202,10.166158764868108,38,199
194,11.572792925067818,40,200
187,5.538624115074948,42,200
126,11.800365225320112,47,201
153,5.386791260462106,20,201
145,10.232595099742172,41,202
186,5.195033758686673,28,203
188,4.302484790548595,42,203
141,6.360740185647178,37,204
148,4.604992414944574,20,205
133,11.349914104077303,41,205
181,6.372396952138839,23,206
196,4.08973119384332,31,207
213,4.38982659865302,35,207
185,4.394706006103162,28,209
102,11.704346914237679,46,209
192,10.661846417013685,2,209
190,10.898807784210836,35,210
199,6.212920391343656,34,210
113,4.349121810798254,30,210
198,4.946537480053008,32,211
189,10.837763230540022,41,211
183,6.3297229421452075,36,213
100,11.013704461312297,46,213
110,10.460805785632388,38,216
204,3.807361821065274,4,217
216,5.834700220174554,3,217
207,5.859775740097768,41,218
197,3.1855610468108844,6,218
195,4.134079860395561,26,219
222,6.3842141608276215,36,219
205,5.953977025986678,21,220
208,4.888264689396652,27,220
226,5.154129240203386,41,221
211,4.126438922266312,48,222
212,11.405535935176308,49,223
206,4.457129778126948,46,223
223,3.0788871906629485,10,224
209,3.8306081121854687,47,224
200,10.813897148353803,16,225
229,4.385375135206261,4,226
217,3.4901643468843524,39,227
227,5.553174772230865,42,227
219,10.187515449177859,17,228
218,6.690304138682962,40,228
221,11.180275423536717,13,231
203,4.555614074080088,8,232
210,4.862617857440888,1,234
214,10.072621722523678,23,236
224,10.65125807627301,37,238
220,10.986498845681794,24,241
215,11.359242087011193,29,241
225,11.883234197162576,38,246
228,3.1269950744010018,43,253
236,10.190527428499237,21,271
233,11.166595564309047,21,272
289,4.187824476060321,26,280
262,10.647525382801375,46,281
284,4.769120338057248,9,282
258,3.3238231041943744,32,284
281,3.924791675880018,9,285
288,4.736419099629557,9,286
255,4.377377024610064,32,287
296,3.7286416619676714,1,288
237,4.5992110054888435,28,289
235,7.77371946680659,21,291
297,6.172560128387256,38,291
268,11.69515334178826,32,291
250,11.346455563375784,25,292
239,10.888671255316543,21,292
272,11.875663580646496,12,293
309,3.884468440240226,47,294
232,10.73612276353449,21,294
267,10.064154777887296,20,295
251,3.964406872610347,23,296
246,5.766395364615025,25,296
248,11.45661329572853,28,296
280,6.136001009155298,27,297
313,3.837495245416888,44,298
256,10.666169669781661,46,298
314,6.056890751730326,28,298
295,11.204593720016735,18,299
292,5.368466277409893,48,299
286,10.20234795140823,27,299
270,5.614262824269457,27,299
287,11.196066419621152,27,300
285,11.129823177443253,27,301
277,4.430162539083693,9,302
293,7.333050151693897,34,302
310,10.545115517498514,47,302
273,5.5637758303723945,9,303
298,6.093074270973469,2,303
231,6.296082443062819,45,304
316,11.59808153523255,30,305
300,3.712859953179225,0,307
241,7.4344962214056824,45,307
302,10.862887909608945,15,307
271,10.220724562310252,12,308
278,10.289446957980243,12,308
266,3.428482514290933,32,308
275,10.85983436342896,12,309
261,3.824258356176856,32,309
291,3.2028221110640187,22,309
243,5.372193545165748,45,309
312,3.5098092769703078,19,309
299,10.96579424577429,0,310
244,4.745041438863517,45,310
279,11.583399146999877,16,311
276,6.66360399266593,16,311
301,7.1664208956488835,15,311
234,3.3751020488285146,28,312
269,7.030038698891507,16,312
249,4.08463698243129,23,312
282,7.470154930627917,16,313
321,10.492511189135856,20,313
326,5.993132226456597,2,313
327,6.876143021069087,15,314
283,5.967272457163807,16,314
240,10.986982551754224,45,314
238,3.7890366699990157,28,314
274,11.081238933679822,12,314
320,3.438755408459787,3,314
294,11.513170352247421,11,314
317,4.364899659579985,13,314
322,5.352676615017876,21,315
252,11.000345646319412,25,316
329,10.595188625873915,9,316
247,4.268929750724007,23,316
242,4.139861975716558,23,316
230,3.8431211765754343,23,316
290,11.183400569803283,7,317
323,6.472224404941583,8,317
253,10.961984632993332,25,318
263,4.771647602822574,20,318
260,3.268577679663259,20,318
257,3.905164795129279,20,319
324,4.826513517778396,8,319
303,11.341552347291092,5,321
315,11.618152510696124,30,322
308,4.646728343953189,6,322
307,4.462361317409135,6,322
306,5.284630408613312,31,323
305,11.003653613927828,31,323
332,3.393908333848734,33,323
337,3.577907913952089,30,324
304,11.091164679985058,5,325
325,3.407676403137624,18,326
311,5.12022417177953,19,326
344,10.266784613937018,5,330
343,6.329481500436643,48,330
319,10.237745040525791,3,330
318,11.583808217434207,12,331
340,6.635528159746272,13,331
245,10.747002355041332,28,331
330,11.250879117511555,39,332
345,7.289197222387939,24,333
331,3.403055481086188,16,334
335,10.281378442439781,6,334
338,10.327786102154713,38,336
265,7.705586393330114,20,336
347,3.9969905071452088,4,336
254,11.811370018025682,25,337
259,11.755264001858809,46,339
264,11.155672012687504,46,341
339,6.839235233134032,44,342
328,5.407713215789613,35,343
333,10.97352787443151,3,344
358,5.135055801084723,6,346
334,5.762503339921345,36,346
336,11.752381056909945,23,349
349,4.700406705499471,16,350
341,4.8996639156907955,26,352
354,11.317202897472685,38,353
352,7.935413647887357,17,353
351,5.948718622937806,42,354
353,10.262292395995402,25,354
346,11.51922617438638,1,355
342,11.323466612136212,34,357
348,6.572512308111669,43,361
350,10.112295674361247,27,364
359,5.201111007672294,4,367
356,11.140282601467177,22,368
355,3.707174540441068,23,370
357,10.300427133173411,13,371
360,6.1686860122856215,4,384
362,7.458632095150788,4,385
361,3.4926429750443937,21,388
367,11.34920799777835,46,391
378,3.7133715758042882,28,396
363,3.680091805335067,41,398
366,10.173669584487847,46,404
422,10.988988714863448,1,404
