step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,32,393,87,0,0,8,18,1,0,0,0,llm,0,0,0,0.5
1,32,393,87,1,0,8,18,1,0,0,0,llm,0,0,0,0.5
2,32,393,87,2,0,8,18,1,0,0,0,llm,0,0,0,0.5
3,32,393,87,3,0,8,18,1,0,0,0,llm,0,0,0,0.5
4,32,393,87,4,0,8,18,1,0,0,0,llm,0,0,0,0.5
5,32,393,87,5,0,8,18,1,0,0,0,llm,0,0,0,0.5
6,32,393,87,6,0,8,18,1,0,0,0,llm,0,0,0,0.5
7,32,393,87,7,0,8,18,1,0,0,0,llm,0,0,0,0.5
8,32,393,87,8,0,8,18,1,0,0,0,llm,0,0,0,0.5
9,32,393,87,9,0,8,18,1,0,0,0,llm,0,0,0,0.5
10,32,393,87,10,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,32,393,87,11,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,32,393,87,12,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,32,393,87,13,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,32,393,87,14,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,32,393,87,15,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,32,393,87,16,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,32,393,87,17,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,32,393,87,18,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,32,393,87,19,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,32,393,87,20,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,32,393,87,21,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,32,393,87,22,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,32,393,87,23,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,32,393,87,24,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,32,393,87,25,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,32,393,87,26,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,32,393,87,27,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,32,393,87,28,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,32,393,87,29,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
