runner_step,before_order_num,after_order_num,profit,utility,fairness,variety,entropy
64,0,0,50.089892726988495,52.1893324326023,0.10335970561380436,1,0.99608
65,0,0,50.089892726988495,52.19158318702913,0.10561046004064023,1,0.99608
66,0,0,50.089892726988495,52.19319778372795,0.10722505673946092,1,0.99608
67,0,0,51.23972057328658,52.48813718363237,0.11089606780396222,0.14144054254182067,0.99608
68,0,0,52.01159484123581,53.26515864346286,0.11604325968522522,0.14144054254182067,0.99608
69,0,0,53.10889962277029,54.36570894209179,0.11928877677968464,0.14144054254182067,0.99608
70,0,0,54.19511379397364,55.45361949775142,0.12098516123595704,0.14144054254182067,0.99608
71,0,0,54.700907291180634,55.966062598290364,0.127634764567908,0.14144054254182067,0.99608
72,0,0,55.8034488746586,57.083279488246,0.13839007104557843,0.14144054254182067,1.0
73,0,0,56.878557907872526,58.16810593175458,0.1481074813402321,0.14144054254182067,1.0
74,0,0,57.40379693167383,58.701669681101066,0.15643220688540949,0.14144054254182067,1.0
75,0,0,58.464632314280664,59.77342167289624,0.1673488160737563,0.14144054254182067,1.0
76,0,0,59.53729227689863,60.872738646216014,0.19400582677556055,0.14144054254182067,1.0
77,0,0,60.1799864062318,61.53738804955014,0.21972110077651952,0.14144054254182067,0.99624
78,0,0,60.595287750324914,61.95988333202738,0.23395503916064986,0.14144054254182067,0.9892
79,0,0,60.94993675543914,62.32293454690391,0.24235724892295318,0.14144054254182067,0.9892
80,0,0,62.130966307144206,63.5097111443134,0.24834429462737606,0.14144054254182067,0.9889600000000001
81,0,0,62.44375850502156,63.925588484944385,0.25057779084040877,0.24229218908241482,0.9889600000000001
82,0,0,62.79580077682279,64.43516381553867,0.2515838485136054,0.4021791902022729,0.9856
83,0,0,63.89377674096723,65.53371883401024,0.2521629028407254,0.4021791902022729,0.9856
84,0,0,65.01766951993645,66.6547210688836,0.2527123587448904,0.4021791902022729,0.98216
85,0,0,65.36942279145636,67.00631621246023,0.2525542308016028,0.4021791902022729,0.98216
86,0,0,66.46155521760797,68.10281922472964,0.25316481691940385,0.4021791902022729,0.98592
87,0,0,67.16018212483812,68.93636949786914,0.2538665077436677,0.5293608652873644,0.99296
88,0,0,67.54800344944212,69.2011517589996,0.2567531695570774,0.4035151400004136,0.99288
89,0,0,68.6625463985309,70.32070321033503,0.2647216718037114,0.4035151400004136,0.98992
90,0,0,69.20544434818098,70.8700092616484,0.2711297734670223,0.4035151400004136,0.98992
91,0,0,70.3508583508207,72.02584426689599,0.2781907760748774,0.4035151400004136,0.9932799999999999
92,0,0,71.1034379944645,72.78407672582402,0.2868835913591119,0.4035151400004136,0.99024
93,0,0,71.50279521231242,73.19361821516328,0.2965078628504615,0.4035151400004136,0.9908
94,0,0,71.94908963067773,73.65063400529145,0.3072292346133165,0.4035151400004136,0.9908
95,0,0,72.45046437768174,74.16510452519782,0.3168590568013747,0.4097010907147051,0.9880800000000001
96,0,1,72.45046437768174,74.21866079452847,0.32471740307884656,0.45563901376787413,0.98784
97,1,2,72.45046437768174,74.22444854022106,0.3304251487714329,0.45563901376787413,0.98792
98,2,3,72.45046437768174,74.27386293133665,0.335724853015017,0.49655370063990006,0.99112
99,3,4,72.45046437768174,74.31773788983813,0.3427842397140204,0.5333692724423735,0.99112
100,4,5,72.45046437768174,74.35683098107968,0.34855415841908177,0.5666924449788731,0.99112
101,5,6,72.45046437768174,74.36352170172141,0.354844879060806,0.5666924449788731,0.99152
102,6,7,72.45046437768174,74.38276293368052,0.36237231713732454,0.578006238861464,0.99192
103,7,8,72.45046437768174,74.39025689973728,0.3698662831940802,0.578006238861464,0.99192
104,8,9,72.45046437768174,74.43194845539357,0.37596983334732614,0.6108742443645012,0.99464
105,9,10,72.45046437768174,74.43746316280914,0.3835645407629097,0.6108742443645012,0.99256
106,10,12,72.45046437768174,74.44413660509301,0.3902379830467677,0.6108742443645012,0.99256
107,12,14,72.45046437768174,74.45001725053689,0.39611862849064994,0.6108742443645012,0.99256
108,14,16,72.45046437768174,74.45523650557963,0.4013378835333976,0.6108742443645012,0.99256
109,16,18,72.45046437768174,74.49324418303138,0.4095539983696137,0.6406658069800262,0.99256
110,18,20,72.45046437768174,74.50375994183527,0.4174297571735044,0.6406658069800262,0.9952
111,20,22,72.45046437768174,74.51328613753199,0.42447595287023165,0.6406658069800262,0.99768
112,22,24,72.45046437768174,74.51859246246248,0.429782277800716,0.6406658069800262,0.99768
113,24,26,72.45046437768174,74.55032690329989,0.4344858460637946,0.6676966795543566,0.99768
114,26,28,72.45046437768174,74.5578908356195,0.439729778383405,0.6676966795543566,1.0
115,28,30,72.45046437768174,74.56251388322148,0.4443528259853955,0.6676966795543566,1.0
116,30,32,72.45046437768174,74.56686827955946,0.448707222323366,0.6676966795543566,1.0
117,32,34,72.45046437768174,74.57098000364877,0.45281894641267084,0.6676966795543566,1.0
118,34,36,72.45046437768174,74.57441472414162,0.4562536669055308,0.6676966795543566,1.0
119,36,36,72.45046437768174,74.57553325113825,0.45737219390215356,0.6676966795543566,1.0
120,36,36,72.45046437768174,74.57651413437011,0.4583530771340203,0.6676966795543566,1.0
121,36,36,72.45046437768174,74.57743627839083,0.4592752211547463,0.6676966795543566,1.0
122,36,36,72.45046437768174,74.57831637126057,0.4601553140244824,0.6676966795543566,1.0
123,36,36,72.45046437768174,74.57826567386643,0.46042461663033074,0.6676966795543566,0.99968
124,36,36,72.45046437768174,74.57842980600819,0.4605887487721009,0.6676966795543566,0.99968
125,36,36,72.45046437768174,74.57740782640614,0.459886769170048,0.6676966795543566,0.99936
126,36,36,72.45046437768174,74.5765840589377,0.45906300170160563,0.6676966795543566,0.99936
127,36,37,72.45046437768174,74.57575066087843,0.45822960364233134,0.6676966795543566,0.99936
128,37,38,72.45046437768174,74.5864983445116,0.4573721604901638,0.6793018063396975,0.99936
129,38,39,72.45046437768174,74.58553191488532,0.45640573086388747,0.6793018063396975,0.99936
130,39,40,72.45046437768174,74.58455355279054,0.4554273687691116,0.6793018063396975,0.99936
131,40,41,72.45046437768174,74.58343440621947,0.45430822219803213,0.6793018063396975,0.99936
132,41,42,72.45046437768174,74.58254379854012,0.45309761451868547,0.6793018063396975,0.99968
133,42,43,72.45046437768174,74.47688428592215,0.4523095586357555,0.574430349604651,0.99968
134,43,44,72.45046437768174,74.47624919491821,0.4513544676318171,0.574430349604651,1.0
135,44,45,72.45046437768174,74.47612765066641,0.45123292338001686,0.574430349604651,1.0
136,45,46,72.45046437768174,74.4760480846185,0.45115335733210293,0.574430349604651,1.0
137,46,47,72.45046437768174,74.47596858475295,0.45107385746654904,0.574430349604651,1.0
138,47,48,72.45046437768174,74.47592356417539,0.4510288368889974,0.574430349604651,1.0
139,48,49,72.45046437768174,74.47601965505704,0.45112492777064717,0.574430349604651,1.0
140,49,50,72.45046437768174,74.476139678829,0.45124495154260635,0.574430349604651,1.0
141,50,51,72.45046437768174,74.4762596029058,0.45136487561940775,0.574430349604651,1.0
142,51,52,72.45046437768174,74.47637942741162,0.4514847001252139,0.574430349604651,1.0
143,52,53,72.45046437768174,74.47649915247038,0.451604425183983,0.574430349604651,1.0
144,53,54,72.45046437768174,74.47661877820586,0.45172405091946344,0.574430349604651,1.0
145,54,55,72.45046437768174,74.4767383047416,0.4518435774552041,0.574430349604651,1.0
146,55,56,72.45046437768174,74.4768482953494,0.45195356806299736,0.574430349604651,1.0
147,56,57,72.45046437768174,74.47695105649002,0.4520563292036347,0.574430349604651,1.0
148,57,58,72.45046437768174,74.47705373252177,0.45215900523537633,0.574430349604651,1.0
149,58,59,72.45046437768174,74.47707425752435,0.45217953023795987,0.574430349604651,1.0
150,59,20,108.99384736392628,111.02045724376889,0.45217953023795987,0.574430349604651,1.0
151,20,21,108.99384736392628,111.01864729517172,0.4513295816407946,0.574430349604651,0.99904
152,21,22,108.99384736392628,111.00490503487124,0.4504294464917614,0.5615882244532081,0.99904
153,22,23,108.99384736392628,111.0039748011723,0.44949921279283345,0.5615882244532081,0.99904
154,23,19,112.87919030393927,114.88838205160563,0.44856352321316406,0.5615882244532081,0.99904
155,19,0,127.94785391067089,129.9561810011424,0.44769886601830633,0.5615882244532081,0.99904
156,0,0,128.99195365669726,130.9995022876276,0.44692040647713294,0.5615882244532081,0.99904
157,0,0,129.3721198850299,131.37675636487154,0.4462482553884508,0.5615882244532081,0.9968
158,0,0,129.91085144698945,131.91705818643567,0.44557851499299606,0.5615882244532081,0.99904
159,0,0,130.66305358166508,132.64880351623322,0.44447239445220743,0.5422375401159147,0.99904
160,0,0,131.7063620041025,133.6919224511688,0.4433229069504233,0.5422375401159147,1.0
161,0,0,132.01469199107757,133.99915714683738,0.4443076156439081,0.5422375401159147,0.99792
162,0,0,133.0161124978908,135.0195847929481,0.44533467873929977,0.5602176163180272,0.99792
163,0,0,133.44223831354824,135.42991313853335,0.447357284869199,0.5422375401159147,0.99808
164,0,0,133.80452208163018,135.79377655039067,0.4489369286445911,0.5422375401159147,0.99808
165,0,0,134.26643705346177,136.2566903389851,0.44993574540742687,0.5422375401159147,0.99808
166,0,0,135.8025232684335,137.79184415368542,0.45124334513601616,0.5422375401159147,0.99584
167,0,0,137.8980674176328,139.89083282429652,0.45244786654784264,0.5422375401159147,0.99808
168,0,0,139.69735276682363,141.7083353802389,0.4532449970972441,0.5602176163180272,0.99752
169,0,0,141.6652803984615,143.67679385978727,0.45377584500771917,0.5602176163180272,0.99752
170,0,0,143.21607447295915,145.2296163777959,0.4537242885187446,0.5602176163180272,0.9996
171,0,0,145.1274629444606,147.16035536428697,0.4542790099686148,0.5810134098577591,0.9976
172,0,0,145.90061426793977,148.06457474073585,0.45396936177745795,0.7143911110186236,0.9956
173,0,0,147.5581276110082,149.72184503436418,0.45428631233739425,0.7143911110186236,0.99504
174,0,0,148.66800988727533,150.83072451202924,0.45368351373529014,0.7143911110186236,0.99464
175,0,0,150.40128660074006,152.5631790966205,0.4528613848618164,0.7143911110186236,0.99464
176,0,0,152.48738716954315,154.6507628552487,0.4543445746869216,0.7143911110186236,0.99464
177,0,0,153.34627324875515,155.51057580787463,0.45863144810088285,0.7143911110186236,0.9912799999999999
178,0,0,154.53253675805834,156.72642702808324,0.463037134361726,0.7398131356631923,0.99104
179,0,0,154.53253675805834,156.7539265156327,0.4687307280326416,0.7632990295417241,0.98936
180,0,0,154.53253675805834,156.78256516557116,0.4751225209409391,0.7844258865718952,0.99048
181,0,0,154.53253675805834,156.7887729142106,0.48005026958037966,0.7844258865718952,0.99176
182,0,0,154.53253675805834,156.80201734426507,0.4839930744450076,0.7931675117617045,0.99232
183,0,0,154.53253675805834,156.8554308700329,0.48644288332448427,0.8437312286500855,0.9927199999999999
184,0,0,154.53253675805834,156.8582160621469,0.48922807543848246,0.8437312286500855,0.9927199999999999
185,0,0,154.53253675805834,156.85860946207237,0.49130147536394797,0.8437312286500855,0.99104
186,0,0,154.53253675805834,156.73562221401193,0.49258471754579114,0.7155407384078148,0.9949600000000001
187,0,0,155.69735253655486,157.8980967238244,0.49216975809084884,0.7139344291786949,0.99464
188,0,0,156.05780576937076,158.25875837052047,0.49101817197100395,0.7139344291786949,0.996
189,0,0,156.77015772546937,158.98738269231671,0.4897301102610637,0.7323748565862624,0.99512
190,0,0,157.09900449116392,159.34207853781962,0.489725939939631,0.7576681067160707,0.99568
191,0,0,158.1930452441344,160.45752894444658,0.49338490925881473,0.777018791053364,0.99408
192,0,0,158.53303704332177,160.8125565273856,0.49645856785900844,0.7898609162048069,0.9932
193,0,0,159.25594619580906,161.54613636319297,0.4997405004674982,0.7972496669164065,0.9932
194,0,0,160.4063393400766,162.72229425737152,0.504137715738932,0.8170172015559984,0.9948
195,0,0,161.13753141961033,163.4557248715763,0.5092562504099982,0.8170172015559984,0.99192
196,0,0,162.30704831640293,164.6620843731054,0.5139368016323647,0.8498192550701216,0.9912799999999999
197,0,0,163.45706067344034,165.73580109097702,0.5197698798623676,0.7694505376743149,0.98952
198,0,0,164.0422798385338,166.3391522522438,0.5254336554878652,0.7809587582221472,0.99048
199,0,0,165.1530454530895,167.47080348227576,0.5312633615171662,0.7961746676690692,0.99032
200,0,0,165.61206233255197,167.93550671272223,0.5353497125011828,0.7961746676690692,0.99192
201,0,0,166.77316770943915,169.1132098922491,0.5378036802916325,0.8094385025183402,0.9928
202,0,0,167.85292719777306,170.20501392103273,0.5408812189084803,0.8172855043511882,0.99392
203,0,0,168.41150626720517,170.76573415241953,0.543022380863169,0.8172855043511882,0.99392
204,0,0,169.48659944738736,171.85846732243803,0.5443302440932343,0.8307376309574313,0.9968
205,0,0,170.17463490752854,172.5464045041043,0.54512595503338,0.8286436415423758,0.998
206,0,0,170.57135839168174,172.93419779255268,0.545535531713242,0.8173838691576754,0.99992
207,0,0,170.88214794130545,173.25616765027524,0.5456160674274091,0.8286436415423758,0.99976
208,0,0,171.53732402399305,173.91201184840077,0.5461241828653272,0.8286436415423758,0.99992
209,0,0,172.7370553639638,175.11177637970872,0.5463173742025278,0.8286436415423758,0.99976
210,0,0,173.29019102230257,175.6646090632644,0.546014399419436,0.8286436415423758,0.99976
211,0,0,173.63264507407973,176.0216142600494,0.5453186764431031,0.8450105095265655,0.99864
212,0,0,173.93285831971073,176.32106675610063,0.5444779268633428,0.8450105095265655,0.99872
213,0,0,174.9411990147853,177.3277633104379,0.5426737861260202,0.8450105095265655,0.99888
214,0,0,175.45010272384283,177.84168824511892,0.5412925703875102,0.8523729508885994,0.99792
215,0,0,176.46015413839606,178.85047080455774,0.5400237152730945,0.8523729508885994,0.99792
216,0,0,177.55753600298456,179.94771976199655,0.5387708081233938,0.8523729508885994,0.99904
217,0,0,177.919022050155,180.31714941250854,0.5372398499953109,0.8618475123582341,0.99904
218,0,0,178.70274532871545,181.09866951939296,0.5351966783192641,0.8618475123582341,0.99888
219,0,0,179.83052745077205,182.22555675903376,0.5343017959034726,0.8618475123582341,0.99888
220,0,0,180.88567523026262,183.27280789039196,0.5337675891331322,0.8544850709962003,0.99888
221,0,0,182.05388654086616,184.4407273137554,0.5334757018930321,0.8544850709962003,0.99888
222,0,0,183.19681139705622,185.5833111756441,0.5332947075917069,0.8544850709962003,0.9987199999999999
223,0,1,183.19681139705622,185.58493891276714,0.5339624447147289,0.8544850709962003,0.99968
224,1,2,183.19681139705622,185.58531844717166,0.5343419791192312,0.8544850709962003,0.99968
225,2,3,183.19681139705622,185.58608130218116,0.5351048341287299,0.8544850709962003,0.99968
226,3,5,183.19681139705622,185.52781796738884,0.5358621479578347,0.7954644223747858,0.99968
227,5,7,183.19681139705622,185.5289910442712,0.5367152248401987,0.7954644223747858,1.0
228,7,9,183.19681139705622,185.52998596841556,0.5377101489845648,0.7954644223747858,1.0
229,9,11,183.19681139705622,185.53011473212416,0.5394389126931705,0.7954644223747858,0.9984
230,11,13,183.19681139705622,185.53176602478712,0.5416502053561141,0.7954644223747858,0.99784
231,13,15,183.19681139705622,185.53351193785863,0.5435561184276305,0.7954644223747858,0.99768
232,15,17,183.19681139705622,185.53534516492624,0.5453893454952309,0.7954644223747858,0.99768
233,17,19,183.19681139705622,185.537108100359,0.5471522809280143,0.7954644223747858,0.99768
234,19,21,183.19681139705622,185.53874298296864,0.548787163537628,0.7954644223747858,0.99768
235,21,23,183.19681139705622,185.540151446995,0.5501956275640008,0.7954644223747858,0.99768
236,23,25,183.19681139705622,185.5550298020714,0.5512560193084636,0.8099223857067236,0.99704
237,25,27,183.19681139705622,185.57704464762688,0.5522156103420396,0.8309776402286192,0.99704
238,27,29,183.19681139705622,185.58954427552325,0.5538817329361994,0.8406111455308367,0.99824
239,29,29,183.19681139705622,185.59156966586673,0.5553471232796947,0.8406111455308367,0.9988
240,29,29,183.19681139705622,185.59286970783842,0.5564871652513439,0.8406111455308367,0.99896
241,29,29,183.19681139705622,185.594040403955,0.5576578613679417,0.8406111455308367,0.99896
242,29,29,183.19681139705622,185.5950820985927,0.5589395560056757,0.8406111455308367,0.99872
243,29,29,183.19681139705622,185.59625364430886,0.560111101721825,0.8406111455308367,0.99872
244,29,29,183.19681139705622,185.59928298389428,0.5611930283681705,0.8425585584698907,0.99872
245,29,29,183.19681139705622,185.60085922694554,0.562129271419436,0.8425585584698907,0.99936
246,29,29,183.19681139705622,185.60637367809093,0.5632660466633093,0.8469362343714043,0.99936
247,29,30,183.19681139705622,185.60827814808096,0.5647705166533056,0.8469362343714043,0.99976
248,30,31,183.19681139705622,185.6090166303242,0.5658289988965619,0.8469362343714043,0.99944
249,31,32,183.19681139705622,185.60981573351816,0.5666281020905348,0.8469362343714043,0.99944
250,32,33,183.19681139705622,185.61054091655922,0.5673532851316014,0.8469362343714043,0.99944
251,33,34,183.19681139705622,185.61143862049033,0.5680109890626899,0.8469362343714043,0.99968
252,34,35,183.19681139705622,185.61220349829458,0.5689358668669424,0.8469362343714043,0.99952
253,35,36,183.19681139705622,185.61310554875143,0.5698379173238136,0.8469362343714043,0.99952
254,36,37,183.19681139705622,185.61410114846018,0.5708335170325425,0.8469362343714043,0.99952
255,37,38,183.19681139705622,185.61596975981743,0.571770864408203,0.8478674983530144,0.99952
256,38,39,183.19681139705622,185.62059751341164,0.5726413844070489,0.8516247319483957,0.99952
257,39,40,183.19681139705622,185.62149401729798,0.5732178882933643,0.8516247319483957,0.99984
258,40,41,183.19681139705622,185.62197857346618,0.5737024444615639,0.8516247319483957,0.99984
259,41,42,183.19681139705622,185.62223202734893,0.5739558983443105,0.8516247319483958,0.99984
260,42,43,183.19681139705622,185.62240256977117,0.5741264407665465,0.8516247319483958,0.99984
261,43,44,183.19681139705622,185.62268145622352,0.5742453272189045,0.8516247319483958,1.0
262,44,45,183.19681139705622,185.62264215319414,0.5742060241895206,0.8516247319483958,1.0
263,45,46,183.19681139705622,185.6226103792256,0.5741742502209858,0.8516247319483958,1.0
264,46,47,183.19681139705622,185.6226092599621,0.5741731309575018,0.8516247319483958,1.0
265,47,48,183.19681139705622,185.6226092599621,0.5741731309575018,0.8516247319483958,1.0
266,48,49,183.19681139705622,185.6226092599621,0.5741731309575018,0.8516247319483958,1.0
267,49,50,183.19681139705622,185.6226092599621,0.5741731309575018,0.8516247319483958,1.0
268,50,51,183.19681139705622,185.6226092599621,0.5741731309575018,0.8516247319483958,1.0
269,51,52,183.19681139705622,185.6226092599621,0.5741731309575018,0.8516247319483958,1.0
270,52,39,193.45088165595368,195.87667951885956,0.5741731309575018,0.8516247319483958,1.0
271,39,35,195.68572484491165,198.11144503999117,0.5742554631311181,0.8516247319483958,0.9998400000000001
272,35,36,195.68572484491165,198.11155931410423,0.5743697372441869,0.8516247319483958,0.9998400000000001
273,36,37,195.68572484491165,198.10203835108973,0.5744822795318969,0.8419912266461783,0.9998400000000001
274,37,38,195.68572484491165,198.1021463577542,0.574590286196379,0.8419912266461783,0.9998400000000001
275,38,0,223.43255625285042,225.84904374338606,0.5746562638894658,0.8419912266461783,0.9998400000000001
276,0,0,223.98857827038572,226.40435555790862,0.5739460608767173,0.8419912266461783,0.9998400000000001
277,0,0,224.5309947608676,226.94604384313655,0.5732178556227776,0.8419912266461783,0.9998400000000001
278,0,0,225.29839556376953,227.7127467467339,0.5725199563181885,0.8419912266461783,0.9998400000000001
279,0,0,225.6740856060009,228.0877488958779,0.5718320632308407,0.8419912266461783,0.9998400000000001
280,0,0,226.871638581525,229.284829812758,0.5712000045868301,0.8419912266461783,1.0
281,0,0,227.9567560385943,230.3692599927127,0.5708327274722211,0.8419912266461783,0.99968
282,0,0,228.3379776217406,230.75004271095915,0.5703938625723468,0.8419912266461783,0.99968
283,0,0,229.35925132529965,231.77105963204352,0.5698170800976818,0.8419912266461783,1.0
284,0,0,229.956910242556,232.36820788287102,0.5693064136688544,0.8419912266461783,1.0
285,0,0,230.53754157671074,232.94839823453773,0.5688654311808168,0.8419912266461783,1.0
286,0,0,231.9113113930715,234.32242554850643,0.5691229287887674,0.8419912266461783,1.0
287,0,0,233.35878313362778,235.76992376757568,0.5691494073017216,0.8419912266461783,1.0
288,0,0,234.10639216260884,236.5200922402586,0.5687685973328727,0.8450914803168885,0.9998400000000001
289,0,0,234.78975251185327,237.2020280600313,0.5680640678611449,0.8450914803168885,0.99912
290,0,0,236.1684795095707,238.59000763318753,0.5673631379977493,0.854724985619106,0.99944
291,0,0,237.593500030997,240.02843633467927,0.5665269812201451,0.8689693224621369,0.99944
292,0,0,239.14813092343405,241.58226952237462,0.5655692764784495,0.8689693224621369,0.9996
293,0,0,241.3538641781323,243.7842353921446,0.5649021452208807,0.8658690687914267,0.9996
294,0,0,243.3922997264884,245.82187824664962,0.5641094513697884,0.8658690687914267,0.9996
295,0,0,245.19968799854374,247.6287641647278,0.563607097392657,0.8658690687914267,0.9996
296,0,0,246.68732927151515,249.11605589923624,0.5632575589296857,0.8658690687914267,0.9996
297,0,0,248.1364476229074,250.56505653050488,0.5629798388060172,0.8658690687914267,0.99976
298,0,0,249.20220823024218,251.62593091289799,0.563182111441356,0.8611805712144354,0.99936
299,0,0,249.20220823024218,251.6265747299388,0.5634259284821654,0.8611805712144354,0.99976
300,0,0,249.20220823024218,251.62709370627059,0.563944904813952,0.8611805712144354,0.99976
301,0,0,249.20220823024218,251.6283913697238,0.5654825682671998,0.8611805712144351,0.99952
302,0,0,249.20220823024218,251.6394044943107,0.5670191423713757,0.8706571216971453,0.99952
303,0,0,249.20220823024218,251.63809710830745,0.5689372584106335,0.8675916196546439,0.99936
304,0,0,249.20220823024218,251.63995902285848,0.5707991729616848,0.8675916196546439,0.99936
305,0,0,249.20220823024218,251.64154234367297,0.5723824937761488,0.8675916196546439,0.99936
306,0,0,249.20220823024218,251.64576690730394,0.573701555364595,0.8706571216971453,0.9992
307,0,0,250.21504857977834,252.6590969452388,0.5749912437632929,0.8706571216971453,0.9984
308,0,0,251.27910724928992,253.72566450060563,0.5761639806611323,0.8716732706545891,0.9987199999999999
309,0,0,251.8528004119944,254.30766836490915,0.577805700594197,0.8789022523205581,0.9981599999999999
310,0,0,252.62818210603984,255.07513858087208,0.5791277278139018,0.8692687470183406,0.99856
311,0,0,253.80477169833978,256.266884674751,0.580302781852638,0.8839701945585662,0.99784
312,0,0,254.95448051954858,257.4127477738044,0.581565112603027,0.8791821416528476,0.99752
313,0,0,255.6204275780151,258.04356064596845,0.5831376437660439,0.8423154241872778,0.99768
314,0,0,256.0710915927938,258.49920381415535,0.5843246473957159,0.8460275739658334,0.99776
315,0,0,256.56723100022094,258.99906735700205,0.5856769161484978,0.8482394406325842,0.99792
316,0,0,257.03087850148296,259.4656099374947,0.5874745040617313,0.849096931950059,0.99816
317,0,0,258.0634589383167,260.4993585736332,0.5894201946838178,0.8482394406325843,0.99824
318,0,0,259.20509328143896,261.6438966109196,0.5917638888480664,0.8482394406325843,0.9988
319,0,0,259.93170385732276,262.37159534133093,0.5938560181296242,0.8473954658785554,0.99864
320,0,0,260.64202412188,263.1008391660647,0.5963056152754714,0.8637894289092534,0.99872
321,0,0,261.07380416738374,263.5354708881296,0.5989972918366724,0.8637894289092534,0.99888
322,0,0,262.09675713384604,264.56090647766126,0.6014799149059851,0.8637894289092534,0.99888
323,0,0,262.78251815392804,265.250878736916,0.6035866164843606,0.8663739665035929,0.9984
324,0,0,263.80698519011315,266.2875238143337,0.6056663110100462,0.8764723132105348,0.9984
325,0,0,264.3739313349946,266.85656043217625,0.6073567839710947,0.8764723132105348,0.9988
326,0,0,265.16558445220454,267.6491879824961,0.6083312170810068,0.8764723132105348,0.9988
327,0,0,265.5294907140899,268.0202751237332,0.6091836498820036,0.8832007597612958,0.9984
328,0,0,266.29372851397335,268.7837370152006,0.6095852327833673,0.882343268443821,0.99808
329,0,0,266.7774425041096,269.2738019298325,0.6102810270795427,0.8875983986433393,0.99848
330,0,0,267.93025327939785,270.4247423524097,0.610043817579994,0.8858052554317984,0.99864
331,0,0,268.5698762492243,271.06825195607,0.6087925243393157,0.8911831825063714,0.9984
332,0,0,269.1163929350978,271.6144936469687,0.6085975293645464,0.8911831825063714,0.99832
333,0,0,270.2981638425032,272.7655247408049,0.6088512774554733,0.8601896208462696,0.99832
334,0,0,270.91590982219384,273.3840981357467,0.6095186927066121,0.8601896208462696,0.99848
335,0,0,271.28122353904604,273.74994253791334,0.6100493780210794,0.8601896208462696,0.99848
336,0,0,271.8367643429929,274.306500649938,0.6106666860988621,0.8601896208462696,0.99888
337,0,0,272.9470819112853,275.4179641086579,0.6111725765263132,0.8601896208462696,0.99952
338,0,0,273.2474836484153,275.71940211978523,0.6119688505236659,0.8601896208462696,0.99976
339,0,0,273.62953936305837,276.1016950758862,0.6123660919816034,0.8601896208462696,0.9996
340,0,0,274.78158817899254,277.2601403101052,0.6138099269186549,0.865222204194026,0.99952
341,0,0,275.41945827611767,277.90017169695074,0.6154912166390341,0.865222204194026,1.0
