step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,30,173,83,0,0,8,18,1,0,0,0,llm,0,0,0,0.5
1,30,173,83,1,0,8,18,1,0,0,0,llm,0,0,0,0.5
2,30,173,83,2,0,8,18,1,0,0,0,llm,0,0,0,0.5
3,30,173,83,3,0,8,18,1,0,0,0,llm,0,0,0,0.5
4,30,173,83,4,0,8,18,1,0,0,0,llm,0,0,0,0.5
5,30,173,83,5,0,8,18,1,0,0,0,llm,0,0,0,0.5
6,30,173,83,6,0,8,18,1,0,0,0,llm,0,0,0,0.5
7,30,173,83,7,0,8,18,1,0,0,0,llm,0,0,0,0.5
8,30,173,83,8,0,8,18,1,0,0,0,llm,0,0,0,0.5
9,30,173,83,9,0,8,18,1,0,0,0,llm,0,0,0,0.5
10,30,173,83,10,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,30,173,83,11,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,30,173,83,12,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,30,173,83,13,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,30,173,83,14,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,30,173,83,15,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,30,173,83,16,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,30,173,83,17,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,30,173,83,18,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,30,173,83,19,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,30,173,83,20,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,30,173,83,21,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,30,173,83,22,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,30,173,83,23,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,30,173,83,24,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,30,173,83,25,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,30,173,83,26,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,30,173,83,27,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,30,173,83,28,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,30,173,83,29,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
30,30,173,83,30,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
31,30,173,83,31,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
32,30,173,83,32,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
33,30,173,83,33,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
34,30,173,83,34,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
35,30,173,83,35,0,8,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
