step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,1,83,80,0,0,9,17,1,0,0,0,llm,0,0,0,0.5
1,1,83,80,1,0,9,17,1,0,0,0,llm,0,0,0,0.5
2,1,83,80,2,0,9,17,1,0,0,0,llm,0,0,0,0.5
3,1,83,80,3,0,9,17,1,0,0,0,llm,0,0,0,0.5
4,1,83,80,4,0,9,17,1,0,0,0,llm,0,0,0,0.5
5,1,83,80,5,0,9,17,1,0,0,0,llm,0,0,0,0.5
6,1,83,80,6,0,9,17,1,0,0,0,llm,0,0,0,0.5
7,1,83,80,7,0,9,17,1,0,0,0,llm,0,0,0,0.5
8,1,83,80,8,0,9,17,1,0,0,0,llm,0,0,0,0.5
9,1,83,80,9,0,9,17,1,0,0,0,llm,0,0,0,0.5
10,1,83,80,10,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,1,83,80,11,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,1,83,80,12,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,1,83,80,13,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,1,83,80,14,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,1,83,80,15,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,1,83,80,16,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,1,83,80,17,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,1,83,80,18,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,1,83,80,19,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,1,83,80,20,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,1,83,80,21,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,1,83,80,22,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,1,83,80,23,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,1,83,80,24,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,1,83,80,25,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,1,83,80,26,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,1,83,80,27,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,1,83,80,28,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,1,83,80,29,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
30,1,83,80,30,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
31,1,83,80,31,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
32,1,83,80,32,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
33,1,83,80,33,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
34,1,83,80,34,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
35,1,83,80,35,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
36,1,83,80,36,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
37,1,83,80,37,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
38,1,83,80,38,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
39,1,83,80,39,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
40,1,83,80,40,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
41,1,83,80,41,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
42,1,83,80,42,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
43,1,83,80,43,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
44,1,83,80,44,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
45,1,83,80,45,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
46,1,83,80,46,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
47,1,83,80,47,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
48,1,83,80,48,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
49,1,83,80,49,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
50,1,83,80,50,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
51,1,83,80,51,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
52,1,83,80,52,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
53,1,83,80,53,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
54,1,83,80,54,0,9,17,1,0,0,0,llm,1,0.0,1,1.7310585786300048
