step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,34,320,131,0,0,7,19,1,0,0,0,llm,0,0,0,0.5
1,34,320,131,1,0,7,19,1,0,0,0,llm,0,0,0,0.5
2,34,320,131,2,0,7,19,1,0,0,0,llm,0,0,0,0.5
3,34,320,131,3,0,7,19,1,0,0,0,llm,0,0,0,0.5
4,34,320,131,4,0,7,19,1,0,0,0,llm,0,0,0,0.5
5,34,320,131,5,0,7,19,1,0,0,0,llm,0,0,0,0.5
6,34,320,131,6,0,7,19,1,0,0,0,llm,0,0,0,0.5
7,34,320,131,7,0,7,19,1,0,0,0,llm,0,0,0,0.5
8,34,320,131,8,0,7,19,1,0,0,0,llm,0,0,0,0.5
9,34,320,131,9,0,7,19,1,0,0,0,llm,0,0,0,0.5
10,34,320,131,10,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,34,320,131,11,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,34,320,131,12,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,34,320,131,13,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,34,320,131,14,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,34,320,131,15,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,34,320,131,16,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,34,320,131,17,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,34,320,131,18,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,34,320,131,19,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,34,320,131,20,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,34,320,131,21,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,34,320,131,22,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,34,320,131,23,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,34,320,131,24,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,34,320,131,25,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,34,320,131,26,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,34,320,131,27,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,34,320,131,28,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,34,320,131,29,0,7,19,1,0,0,0,llm,1,0.0,1,1.7310585786300048
