step,id,x,y,time,money,start_work_time,end_work_time,day,order_count,total_order,dis,learn_type,stability,robustness,inv,utility
0,35,15,8,0,0,7,18,1,0,0,0,llm,0,0,0,0.5
1,35,15,8,1,0,7,18,1,0,0,0,llm,0,0,0,0.5
2,35,15,8,2,0,7,18,1,0,0,0,llm,0,0,0,0.5
3,35,15,8,3,0,7,18,1,0,0,0,llm,0,0,0,0.5
4,35,15,8,4,0,7,18,1,0,0,0,llm,0,0,0,0.5
5,35,15,8,5,0,7,18,1,0,0,0,llm,0,0,0,0.5
6,35,15,8,6,0,7,18,1,0,0,0,llm,0,0,0,0.5
7,35,15,8,7,0,7,18,1,0,0,0,llm,0,0,0,0.5
8,35,15,8,8,0,7,18,1,0,0,0,llm,0,0,0,0.5
9,35,15,8,9,0,7,18,1,0,0,0,llm,0,0,0,0.5
10,35,15,8,10,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
11,35,15,8,11,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
12,35,15,8,12,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
13,35,15,8,13,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
14,35,15,8,14,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
15,35,15,8,15,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
16,35,15,8,16,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
17,35,15,8,17,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
18,35,15,8,18,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
19,35,15,8,19,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
20,35,15,8,20,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
21,35,15,8,21,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
22,35,15,8,22,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
23,35,15,8,23,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
24,35,15,8,24,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
25,35,15,8,25,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
26,35,15,8,26,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
27,35,15,8,27,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
28,35,15,8,28,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
29,35,15,8,29,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
30,35,15,8,30,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
31,35,15,8,31,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
32,35,15,8,32,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
33,35,15,8,33,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
34,35,15,8,34,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
35,35,15,8,35,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
36,35,15,8,36,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
37,35,15,8,37,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
38,35,15,8,38,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
39,35,15,8,39,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
40,35,15,8,40,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
41,35,15,8,41,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
42,35,15,8,42,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
43,35,15,8,43,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
44,35,15,8,44,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
45,35,15,8,45,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
46,35,15,8,46,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
47,35,15,8,47,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
48,35,15,8,48,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
49,35,15,8,49,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
50,35,15,8,50,0,7,18,1,0,0,0,llm,1,0.0,1,1.7310585786300048
51,35,38,13,51,0,7,18,1,5,5,30,llm,1,0.0,0.0,1.5
52,35,53,28,52,0,7,18,1,5,5,60,llm,1,0.0,0.0,1.5
53,35,53,58,53,0,7,18,1,5,5,90,llm,1,0.0,0.0,1.5
54,35,53,86,54,0,7,18,1,5,5,120,llm,1,0.0,0.0,1.5
55,35,40,103,55,0,7,18,1,5,5,150,llm,1,0.0,0.0,1.5
56,35,26,95,56,0,7,18,1,5,5,180,llm,1,0.0,0.0,1.5
57,35,48,103,57,0,7,18,1,5,5,210,llm,1,0.0,0.0,1.5
58,35,78,103,58,0,7,18,1,5,5,240,llm,1,0.0,0.0,1.5
59,35,102,109,59,0,7,18,1,5,5,270,llm,1,0.0,0.0,1.5
60,35,104,137,60,0,7,18,1,5,5,300,llm,1,0.0,0.0,1.5
61,35,127,144,61,0,7,18,1,5,5,330,llm,1,0.0,0.0,1.5
62,35,141,160,62,0,7,18,1,5,5,360,llm,1,0.0,0.0,1.5
63,35,168,163,63,0,7,18,1,5,5,390,llm,1,0.0,0.0,1.5
64,35,196,161,64,0,7,18,1,5,5,420,llm,1,0.0,0.0,1.5
65,35,196,131,65,0,7,18,1,5,5,450,llm,1,0.0,0.0,1.5
66,35,203,108,66,0,7,18,1,5,5,480,llm,1,0.0,0.0,1.5
67,35,232,107,67,0,7,18,1,5,5,510,llm,1,0.0,0.0,1.5
68,35,262,107,68,0,7,18,1,5,5,540,llm,1,0.0,0.0,1.5
69,35,290,109,69,0,7,18,1,5,5,570,llm,1,0.0,0.0,1.5
70,35,320,109,70,0,7,18,1,5,5,600,llm,1,0.0,0.0,1.5
71,35,336,123,71,0,7,18,1,5,5,630,llm,1,0.0,0.0,1.5
72,35,336,122,72,11,7,18,1,4,5,660,llm,0.39328616486930495,2.8284271247461903,0.17387261610250254,4.503647857659063
73,35,352,109,73,23,7,18,1,3,5,690,llm,0.15678029207450195,2.82842712474619,0.5063597177820353,4.48130049158699
74,35,359,100,74,46,7,18,1,1,5,720,llm,0.07369827847720033,2.8284271247461903,1.1278372409214252,4.592721763413417
75,35,387,100,75,56,7,18,1,0,5,748,llm,0.052021493408699604,2.8284271247461903,1.8465004260778184,4.694967230357552
76,35,387,100,76,56,7,18,1,0,5,748,llm,0.04396892227606682,2.8284271247461903,2.607382117578864,4.803731218719484
77,35,387,100,77,56,7,18,1,0,5,748,llm,0.0408174209491792,2.82842712474619,3.3682638090799095,4.835942388713963
78,35,387,100,78,56,7,18,1,0,5,748,llm,0.04021313765144558,2.82842712474619,4.129145500580955,4.852798631719277
79,35,387,100,79,56,7,18,1,0,5,748,llm,0.04182003941517113,2.82842712474619,4.890027192082001,4.862782092636707
80,35,387,100,80,56,7,18,1,0,5,748,llm,0.04660551652993535,2.82842712474619,5.650908883583046,4.871530627264181
